geoidentifikator,administrativeunit,name_1,name_2,type,localtype,leastdetailedviewingscale,mostdetailedviewingscale,beginlifespanversion,endlifespanversion,languagegeoname,languageiso_639,script,nativeness,namestatus,standardizationdata,sourceofname,responsibleinstitution,grammaticalgender,grammaticalnumber,note_,znacaj,matbro,matbrnas,brojstanovnika,godinapopisa,editdate,geometry
SRBRGI6100588,Сомбор,Zombor,,"6","6001","750000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803979","47623","2011",,POINT(353570.0398000004 5070333.4715)
SRBRGI6100589,Сомбор,Bácsgyulafalva,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","804002","1720","2011",,POINT(374183.5974000003 5072638.6306)
SRBRGI6100590,Сомбор,Kerény,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803910","5045","2011",,POINT(366088.02080000006 5069895.398)
SRBRGI6100591,Сомбор,Csonoplya,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","804029","3426","2011",,POINT(363896.76180000044 5074716.567500001)
SRBRGI6100592,Сомбор,Gádor,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803898","1810","2011",,POINT(349575.8883999996 5084882.1954)
SRBRGI6100593,Сомбор,Regőce,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803944","2011","2011",,POINT(353360.2949000001 5094843.307499999)
SRBRGI6100594,Чока,Egyházaskér,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80489","804843","238","2011",,POINT(446473.4938000003 5095468.2359)
SRBRGI6100595,Бела Црква,Palánk,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80098","800732","682","2011",,POINT(526238.3628000002 4965687.0298)
SRBRGI6100596,Кула,Veprőd,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80233","802425","1852","2011",,POINT(372780.52720000036 5052277.2173999995)
SRBRGI6100597,Кула,Szivác,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80233","802476","7895","2011",,POINT(374009.90479999967 5062123.3100000005)
SRBRGI6100598,Кула,Cservenka,,"6","6002","500000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80233","802484","9001","2011",,POINT(379725.48620000016 5057252.7157000005)
SRBRGI6100599,Кикинда,Tiszahegyes,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80209","802140","1822","2011",,POINT(446613.51520000026 5074681.745200001)
SRBRGI6100600,Кикинда,Szaján,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80209","802212","1170","2011",,POINT(443925.1325000003 5076657.9603)
SRBRGI6100601,Чока,Kanizsamonostor,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80489","804835","102","2011",,POINT(444126.9752000002 5089685.8003)
SRBRGI6100602,Чока,Csóka,,"6","6002","500000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80489","804908","4028","2011",,POINT(433592.2578999996 5087583.0568)
SRBRGI6100603,Чока,Padé,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80489","804878","2376","2011",,POINT(435006.31209999975 5074997.5374)
SRBRGI6100604,Оџаци,Hódság,,"6","6002","500000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80306","803014","8811","2011",,POINT(363931.2073999997 5040757.388699999)
SRBRGI6100605,Оџаци,Militics,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80306","803049","3038","2011",,POINT(359658.4992000004 5046556.9102)
SRBRGI6100606,Сомбор,Nemesmilitics,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803952","2746","2011",,POINT(360524.4046 5079214.579399999)
SRBRGI6100607,Сомбор,Küllőd,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803928","1327","2011",,POINT(339033.13659999985 5084160.1106)
SRBRGI6100608,Сомбор,Bezdán,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803880","4623","2011",,POINT(338739.8457000004 5079784.686899999)
SRBRGI6100609,Сомбор,Monostorszeg,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80381","803871","3485","2011",,POINT(339422.55030000024 5073205.830800001)
SRBRGI6100610,Кањижа,Tóthfalu,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80195","802085","618","2011",,POINT(416118.50040000025 5090464.669)
SRBRGI6100611,Кањижа,Adorján,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80195","801976","1037","2011",,POINT(425694.78199999966 5095065.726500001)
SRBRGI6100612,Нови Кнежевац,Törökkanizsa,,"6","6002","500000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80276","802689","6960","2011",,POINT(429777.51439999975 5099467.687100001)
SRBRGI6100613,Нови Кнежевац,Firigyháza,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80276","802735","136","2011",,POINT(434174.2001 5099820.1746)
SRBRGI6100614,Нови Кнежевац,Sziget,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80276","802727","198","2011",,POINT(440561.9582000002 5103141.2929)
SRBRGI6100615,Вршац,Mesici,,"6","6003","250000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80128","801194","198","2011",,POINT(531537.9040999999 4994750.4342)
SRBRGI6100616,Ковачица,Uzdin,,"6","6003","250000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80217","802298","2029","2011",,POINT(470602.26609999966 5005770.0209)
SRBRGI6100617,Вршац,Râtişor,,"6","6003","250000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80128","801259","549","2011",,POINT(517988.49230000004 4989898.6468)
SRBRGI6100618,Вршац,Vlaicovăţ,,"6","6003","250000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80128","801054","1148","2011",,POINT(515764.99729999993 4990918.4032000005)
SRBRGI6100619,Вршац,Vârşeţ,,"6","6002","500000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80128","801089","36040","2011",,POINT(523519.66669999994 4996406.292400001)
SRBRGI6100620,Вршац,Straja,,"6","6003","250000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80128","801275","531","2011",,POINT(523659.94460000005 4980076.260299999)
SRBRGI6100621,Бела Црква,Grebenat,,"6","6003","250000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80098","800783","818","2011",,POINT(518675.0229000002 4972025.7585)
SRBRGI6100622,Вршац,Oreşaţ,,"6","6003","250000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80128","801208","382","2011",,POINT(521687.92870000005 4978411.514599999)
SRBRGI6100623,Панчево,Panciova,,"6","6001","750000",,,,"7","7",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80314","803138","76203","2011",,POINT(471583.6507000001 4968494.128799999)
SRBRGI6100624,Зрењанин,Biele Blato,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80152","801500","1342","2011",,POINT(450787.2366000004 5013555.305299999)
SRBRGI6100625,Зрењанин,Aradáč,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80152","801488","3335","2011",,POINT(445313.14910000004 5025358.815199999)
SRBRGI6100626,Зрењанин,Zreňanin,,"6","6001","750000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80152","801542","76511","2011",,POINT(452314.0689000003 5025397.2829)
SRBRGI6100627,Алибунар,Jánošík,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80039","800139","966","2011",,POINT(500524.9497999996 5002038.448100001)
SRBRGI6100628,Ковачица,Kovačica,,"6","6002","500000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80217","802255","6259","2011",,POINT(470197.1525999997 4995505.348300001)
SRBRGI6100629,Ковачица,Padina,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80217","802263","5531","2011",,POINT(478526.1261 4996109.285599999)
SRBRGI6100630,Пландиште,Hajdušica,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80349","803464","1150","2011",,POINT(496859.3827999998 5010412.5473)
SRBRGI6100631,Шид,Erdevik,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80497","805017","2736","2011",,POINT(374817.0285 4997142.2094)
SRBRGI6100632,Нови Сад,Begeč,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80284","802743","3325","2011",,POINT(391908.65579999983 5010246.7542)
SRBRGI6100633,Бачка Паланка,Pivnica,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80063","800406","3337","2011",,POINT(379429.49340000004 5036111.579399999)
SRBRGI6100634,Бачка Паланка,Silbaš,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80063","800414","2467","2011",,POINT(379565.72470000014 5027894.784600001)
SRBRGI6100635,Бачки Петровац,Hložany,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80080","800708","2002","2011",,POINT(387767.8607000001 5014614.532400001)
SRBRGI6100636,Бачка Топола,Bajša,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800465","2297","2011",,POINT(389869.41089999955 5070320.3289)
SRBRGI6100637,Бачка Паланка,Čelarevo,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80063","800449","4831","2011",,POINT(384300.5038999999 5014075.5583)
SRBRGI6100638,Бачка Паланка,Báčska Palanka,,"6","6002","500000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80063","800309","28239","2011",,POINT(373106.7452999996 5012005.8368999995)
SRBRGI6100639,Беочин,Lug,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80101","800937","709","2011",,POINT(385720.44269999955 5004046.275)
SRBRGI6100640,Нови Кнежевац,Rábé,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80276","802719","106","2011",,POINT(442371.6582000004 5106846.7261)
SRBRGI6100641,Кула,Bácskeresztúr,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80233","802468","4585","2011",,POINT(376410.0932 5046708.7213)
SRBRGI6100642,Кула,Kúla,,"6","6002","500000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80233","802433","17866","2011",,POINT(385192.51439999975 5052079.369100001)
SRBRGI6100643,Кула,Lipár,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80233","802441","1482","2011",,POINT(387474.13900000043 5062350.150699999)
SRBRGI6100644,Оџаци,Dernye,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80306","802972","2487","2011",,POINT(360711.0915999999 5034925.867699999)
SRBRGI6100645,Бачка Топола,Felsőroglatica,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800503","409","2011",,POINT(380939.49039999954 5073478.0239)
SRBRGI6100646,Бачка Топола,Kavilló,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800538","177","2011",,POINT(411027.57880000025 5073056.486400001)
SRBRGI6100647,Бачка Топола,Krivaja,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800554","653","2011",,POINT(383919.0750000002 5076610.1559999995)
SRBRGI6100648,Бачка Топола,Kisbelgrád,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800562","456","2011",,POINT(394015.0022 5082163.655099999)
SRBRGI6100649,Бачка Топола,Karkatur,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800589","469","2011",,POINT(396287.0992999999 5076350.2064)
SRBRGI6100650,Бачка Топола,Völgypart,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","805122","0","2011",,POINT(411911.3345999997 5069474.5655000005)
SRBRGI6100651,Бачка Топола,Pannónia,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800635","607","2011",,POINT(385254.3509999998 5067011.150599999)
SRBRGI6100652,Бачка Топола,Szurkos,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800678","104","2011",,POINT(381582.12430000026 5067304.4495)
SRBRGI6100653,Бачка Топола,Pacsér,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800643","2580","2011",,POINT(379144.02550000045 5084041.470899999)
SRBRGI6100654,Бачка Топола,Bácskossuthfalva,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800686","5051","2011",,POINT(380986.3272000002 5080669.822000001)
SRBRGI6100655,Бачка Топола,Zobnatica,,"6","6003","250000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80071","800520","238","2011",,POINT(394067.8799999999 5079820.598099999)
SRBRGI6100656,Петроварадин,Kamenica,,"6","6002","500000",,,,"2","2",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80284","802867","12273","2011",,POINT(409132.03369999956 5008411.0371)
