geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI5104429,Оштра чука,Oštra čuka,"5101","3","70939",2017/02/01 01:00:00+01,POINT(641048.5568000004 4802241.285700001)
SRBRGI5104430,Плотњи дел,Plotnji del,"5101","3","70602",2017/02/01 01:00:00+01,POINT(624897.4527000003 4802586.443600001)
SRBRGI5104431,Грбавица,Grbavica,"5101","3","70602",2017/02/01 01:00:00+01,POINT(623698.6233000001 4800696.2565)
SRBRGI5104432,Рудина,Rudina,"5101","4","70939",2017/02/01 01:00:00+01,POINT(629347.1535 4801963.5777)
SRBRGI5104433,Црни врх,Crni vrh,"5101","3","70939",2017/02/01 01:00:00+01,POINT(631958.7019999996 4798312.4441)
SRBRGI5104434,Манастирска чука,Manastirska čuka,"5101","3","70939",2017/02/01 01:00:00+01,POINT(633952.8706 4798854.0472)
SRBRGI5104435,Лилкова шија,Lilkova šija,"5101","3","70939",2017/02/01 01:00:00+01,POINT(634000.7956999997 4797125.221100001)
SRBRGI5104436,Јојина глама,Jojina glama,"5101","4","70602",2017/02/01 01:00:00+01,POINT(616069.1407000003 4834339.017999999)
SRBRGI5104437,Рустул Голаш,Rustul Golaš,"5101","3","70840",2017/02/01 01:00:00+01,POINT(605381.4850000003 4909995.1404)
SRBRGI5104438,Голи дел,Goli del,"5101","4","70556",2017/02/01 01:00:00+01,POINT(600663.4883000003 4850416.0167)
SRBRGI5104439,Подвис,Podvis,"5101","3","70556",2017/02/01 01:00:00+01,POINT(601843.4066000003 4850556.18)
SRBRGI5104440,Липак,Lipak,"5101","4","70556",2017/02/01 01:00:00+01,POINT(598294.5762999998 4850176.5353)
SRBRGI5104441,Љиљачиште,Ljiljačište,"5101","4","70556",2017/02/01 01:00:00+01,POINT(600572.4315999998 4849055.0964)
SRBRGI5104442,Цренац,Crenac,"5101","2","70939",2017/02/01 01:00:00+01,POINT(622198.2451999998 4781054.2008)
SRBRGI5104443,Росуље,Rosulje,"5101","2","70939",2017/02/01 01:00:00+01,POINT(642486.5466999998 4781454.5122)
SRBRGI5104444,Доња Глама,Donja Glama,"5101","3","70556",2017/02/01 01:00:00+01,POINT(597657.8113000002 4848436.1996)
SRBRGI5104445,Горња Глама,Gornja Glama,"5101","4","70556",2017/02/01 01:00:00+01,POINT(598573.5537 4847089.709100001)
SRBRGI5104446,Паљин чукар,Paljin čukar,"5101","3","70556",2017/02/01 01:00:00+01,POINT(601204.7872000001 4847049.598300001)
SRBRGI5104447,Камен,Kamen,"5101","3","70556",2017/02/01 01:00:00+01,POINT(596863.6295999996 4851908.8148)
SRBRGI5104448,Воденичаско,Vodeničasko,"5101","4","70556",2017/02/01 01:00:00+01,POINT(601934.0021000002 4853220.800100001)
SRBRGI5104449,Чукара,Čukara,"5101","4","70742",2017/02/01 01:00:00+01,POINT(436238.98759999964 4852702.342700001)
SRBRGI5104450,Грљански венац,Grljanski venac,"5101","3","70556",2017/02/01 01:00:00+01,POINT(605874.8905999996 4852359.958799999)
SRBRGI5104451,Јонов чукар,Jonov čukar,"5101","4","70556",2017/02/01 01:00:00+01,POINT(604898.6556000002 4852065.8738)
SRBRGI5104452,Кулмја,Kulmja,"5101","3","70327",2017/02/01 01:00:00+01,POINT(589236.1289999997 4882610.0065)
SRBRGI5104453,Тилва сатули,Tilva satuli,"5101","4","70327",2017/02/01 01:00:00+01,POINT(590967.9626000002 4883716.1822)
SRBRGI5104454,Тилва Бајкуле,Tilva Bajkule,"5101","4","70327",2017/02/01 01:00:00+01,POINT(590975.2122 4885343.5317)
SRBRGI5104455,Ситњар,Sitnjar,"5101","4","70840",2017/02/01 01:00:00+01,POINT(608066.8816 4903658.237299999)
SRBRGI5104456,Смиљкова главица,Smiljkova glavica,"5101","3","70840",2017/02/01 01:00:00+01,POINT(605415.2219000002 4904228.151000001)
SRBRGI5104457,Тилва маре,Tilva mare,"5101","4","70840",2017/02/01 01:00:00+01,POINT(598132.0219999999 4903133.8322)
SRBRGI5104458,Корњет,Kornjet,"5101","4","70327",2017/02/01 01:00:00+01,POINT(576329.9517999999 4878876.119100001)
SRBRGI5104459,Гаура бурћи,Gaura burći,"5102","4","70327",2017/02/01 01:00:00+01,POINT(575817.7175000003 4879320.0907000005)
SRBRGI5104460,Гаура мику,Gaura miku,"5102","3","70327",2017/02/01 01:00:00+01,POINT(575746.5445999997 4879146.6559)
SRBRGI5104461,Брест,Brest,"5101","2","70742",2017/02/01 01:00:00+01,POINT(434461.4473000001 4852132.6054)
SRBRGI5104462,Буковац,Bukovac,"5101","2","70742",2017/02/01 01:00:00+01,POINT(433784.9944000002 4852763.020400001)
SRBRGI5104463,Росуље,Rosulje,"5101","2","70742",2017/02/01 01:00:00+01,POINT(433485.6177000003 4853774.524499999)
SRBRGI5104464,Клик,Klik,"5101","3","70742",2017/02/01 01:00:00+01,POINT(429853.67509999964 4853792.9396)
SRBRGI5104465,Овршак,Ovršak,"5101","2","70041",2017/02/01 01:00:00+01,POINT(430049.33490000013 4844793.384199999)
SRBRGI5104466,Нишани,Nišani,"5101","2","70742",2017/02/01 01:00:00+01,POINT(431145.3295 4845892.9947)
SRBRGI5104467,Тупан,Tupan,"5101","4","70840",2017/02/01 01:00:00+01,POINT(612718.7461999999 4899123.4822)
SRBRGI5104468,Тилва,Tilva,"5101","3","70785",2017/02/01 01:00:00+01,POINT(587520.6354 4909664.5176)
SRBRGI5104469,Чока фрасињ,Čoka frasinj,"5101","4","70785",2017/02/01 01:00:00+01,POINT(588266.8943999996 4910178.703400001)
SRBRGI5104470,Вртеж,Vrtež,"5101","3","70785",2017/02/01 01:00:00+01,POINT(588373.9713000003 4912220.9377999995)
SRBRGI5104471,Чока мори,Čoka mori,"5101","3","70785",2017/02/01 01:00:00+01,POINT(587128.2596000005 4906989.301999999)
SRBRGI5104472,Чока Тури,Čoka Turi,"5101","3","70785",2017/02/01 01:00:00+01,POINT(586376.0972999996 4904619.705399999)
SRBRGI5104473,Обла,Obla,"5101","3","70785",2017/02/01 01:00:00+01,POINT(580441.8781000003 4903632.014)
SRBRGI5104474,Чока Општина,Čoka Opština,"5101","3","70785",2017/02/01 01:00:00+01,POINT(581066.4726 4902700.943299999)
SRBRGI5104475,Чока Пештери,Čoka Pešteri,"5101","3","70327",2017/02/01 01:00:00+01,POINT(581552.8480000002 4901303.9627)
SRBRGI5104476,Пешћера маре,Pešćera mare,"5102","4","70327",2020/07/08 12:47:13+02,POINT(581304.0373999998 4901448.0404)
SRBRGI5104477,Чока Дрљић,Čoka Drljić,"5101","3","70327",2017/02/01 01:00:00+01,POINT(583575.3272000002 4901767.513499999)
SRBRGI5104478,Јеленова чука,Jelenova čuka,"5101","4","70785",2017/02/01 01:00:00+01,POINT(573844.5467999997 4910015.0364)
SRBRGI5104479,Жути камен,Žuti kamen,"5101","3","70785",2017/02/01 01:00:00+01,POINT(575385.3421999998 4909422.5803)
SRBRGI5104480,Првуљева чука,Prvuljeva čuka,"5101","4","70696",2017/02/01 01:00:00+01,POINT(548911.1153999995 4918965.519300001)
SRBRGI5104481,Средња чука,Srednja čuka,"5101","4","70696",2017/02/01 01:00:00+01,POINT(547694.0294000003 4917199.6865)
SRBRGI5104482,Ицина чука,Icina čuka,"5101","4","70696",2017/02/01 01:00:00+01,POINT(549678.1438999996 4917340.7095)
SRBRGI5104483,Кулмја тилва,Kulmja tilva,"5101","4","70785",2017/02/01 01:00:00+01,POINT(565034.1917000003 4912165.6280000005)
SRBRGI5104484,Црвени крш,Crveni krš,"5101","4","70785",2017/02/01 01:00:00+01,POINT(571183.1207999997 4907425.140699999)
SRBRGI5104485,Чока горун,Čoka gorun,"5101","4","70785",2017/02/01 01:00:00+01,POINT(572341.8657999998 4906352.8705)
SRBRGI5104486,Перин камен,Perin kamen,"5101","3","70912",2017/02/01 01:00:00+01,POINT(535671.4801000003 4923998.1033)
SRBRGI5104487,Велики Чукар,Veliki Čukar,"5101","3","70912",2017/02/01 01:00:00+01,POINT(536519.4493000004 4925173.913899999)
SRBRGI5104488,Мали чукар,Mali čukar,"5101","3","70912",2017/02/01 01:00:00+01,POINT(536962.7596000005 4924271.021600001)
SRBRGI5104489,Црнак,Crnak,"5101","3","70939",2017/02/01 01:00:00+01,POINT(654449.6018000003 4785196.8738)
SRBRGI5104490,Бело камење,Belo kamenje,"5101","4","70939",2017/02/01 01:00:00+01,POINT(649128.9085999997 4782609.508199999)
SRBRGI5104491,Стрчи крак,Strči krak,"5101","4","70939",2017/02/01 01:00:00+01,POINT(648032.6580999997 4785124.2984)
SRBRGI5104492,Белчин гроб,Belčin grob,"5101","3","70939",2017/02/01 01:00:00+01,POINT(644107.6889000004 4785131.530300001)
SRBRGI5104493,Равна главица,Ravna glavica,"5101","2","70530",2017/02/01 01:00:00+01,POINT(554639.6705 4888714.3499)
SRBRGI5104494,Мала Бојна,Mala Bojna,"5101","2","70530",2017/02/01 01:00:00+01,POINT(554907.8262 4887832.8061)
SRBRGI5104495,Трешњевица,Trešnjevica,"5101","7","70491",2017/02/01 01:00:00+01,POINT(544016.4552999996 4889673.633099999)
SRBRGI5104496,Усовина,Usovina,"5101","2","70491",2017/02/01 01:00:00+01,POINT(543393.6667 4886078.907299999)
SRBRGI5104497,Коса,Kosa,"5101","2","70491",2017/02/01 01:00:00+01,POINT(545280.2909000004 4885170.7927)
SRBRGI5104498,Сиљевица,Siljevica,"5101","4","70912",2017/02/01 01:00:00+01,POINT(532198.0236 4920388.9745000005)
SRBRGI5104499,Марића вис,Marića vis,"5101","3","70068",2017/02/01 01:00:00+01,POINT(382714.6599000003 4866459.833699999)
SRBRGI5104500,Чавка,Čavka,"5101","4","71234",2017/02/01 01:00:00+01,POINT(391858.1485000001 4828306.337099999)
SRBRGI5104501,Оглавчић,Oglavčić,"5101","4","71234",2017/02/01 01:00:00+01,POINT(393179.6127000004 4830607.158399999)
SRBRGI5104502,Рудина,Rudina,"5101","3","71234",2017/02/01 01:00:00+01,POINT(392270.3701999998 4830733.100299999)
SRBRGI5104503,Чуњин крш,Čunjin krš,"5101","4","71188",2017/02/01 01:00:00+01,POINT(455416.82490000036 4755756.9253)
SRBRGI5104504,Бриње,Brinje,"5101","4","71188",2017/02/01 01:00:00+01,POINT(452646.89639999997 4759310.551200001)
SRBRGI5104505,Главица,Glavica,"5101","4","71188",2017/02/01 01:00:00+01,POINT(448213.21160000004 4759947.298699999)
SRBRGI5104506,Дуб,Dub,"5101","3","71188",2017/02/01 01:00:00+01,POINT(445517.20799999963 4758355.4563)
SRBRGI5104507,Жупска главица,Župska glavica,"5101","4","71188",2017/02/01 01:00:00+01,POINT(446708.0999999996 4758647.8215)
SRBRGI5104508,Чепејка,Čepejka,"5101","3","71188",2017/02/01 01:00:00+01,POINT(447950.2153000003 4758026.966499999)
SRBRGI5104509,Јевчина,Jevčina,"5101","3","71188",2017/02/01 01:00:00+01,POINT(448599.31010000035 4754913.8641)
SRBRGI5104510,Велики крш,Veliki krš,"5104","4","71188",2017/02/01 01:00:00+01,POINT(447488.0576999998 4755730.899)
SRBRGI5104511,Велика Честа,Velika Česta,"5101","3","71234",2017/02/01 01:00:00+01,POINT(389699.96779999975 4849363.6372)
SRBRGI5104512,Грот,Grot,"5101","3","71242",2017/02/01 01:00:00+01,POINT(450435.65809999965 4849214.6775)
SRBRGI5104513,Боблија,Boblija,"5101","3","70742",2017/02/01 01:00:00+01,POINT(441776.3317999998 4846482.1088)
SRBRGI5104514,Чукар,Čukar,"5101","3","70017",2017/02/01 01:00:00+01,POINT(492899.5939999996 4817024.750499999)
SRBRGI5104515,Чукара,Čukara,"5101","3","71129",2017/02/01 01:00:00+01,POINT(565227.4483000003 4836690.1766)
SRBRGI5104516,Црни врх,Crni vrh,"5101","4","70653",2017/02/01 01:00:00+01,POINT(463354.31769999955 4808122.2487)
SRBRGI5104517,Старчевица,Starčevica,"5101","3","70653",2017/02/01 01:00:00+01,POINT(464581.1930999998 4808734.760399999)
SRBRGI5104518,Чукара,Čukara,"5101","3","70653",2017/02/01 01:00:00+01,POINT(465096.07320000045 4809583.8100000005)
SRBRGI5104519,Лађа,Lađa,"5101","3","70653",2017/02/01 01:00:00+01,POINT(467240.41949999984 4809839.8036)
SRBRGI5104520,Главица,Glavica,"5101","3","70653",2017/02/01 01:00:00+01,POINT(464033.1339999996 4816840.639799999)
SRBRGI5104521,Шупљи камен,Šuplji kamen,"5101","3","70548",2017/02/01 01:00:00+01,POINT(553735.9171000002 4775035.0875)
SRBRGI5104522,Рани рт,Rani rt,"5101","3","70939",2017/02/01 01:00:00+01,POINT(618368.0164000001 4798613.462300001)
SRBRGI5104523,Горња Крагујица,Gornja Kragujica,"5101","3","70939",2017/02/01 01:00:00+01,POINT(616459.4052999998 4798438.307700001)
SRBRGI5104524,Било,Bilo,"5101","3","70939",2017/02/01 01:00:00+01,POINT(619892.4868000001 4802207.357799999)
SRBRGI5104525,Орлов камен,Orlov kamen,"5101","3","70998",2017/02/01 01:00:00+01,POINT(547956.8175999997 4791503.337099999)
SRBRGI5104526,Јасењак,Jasenjak,"5101","3","70998",2017/02/01 01:00:00+01,POINT(549407.0346999997 4792079.270099999)
SRBRGI5104527,Лојзарска чука,Lojzarska čuka,"5101","3","70823",2017/02/01 01:00:00+01,POINT(550990.9927000003 4791708.588099999)
SRBRGI5104528,Дрењак,Drenjak,"5101","3","70998",2017/02/01 01:00:00+01,POINT(549606.4253000002 4790133.7586)
SRBRGI5104529,Шанац Вртипра,Šanac Vrtipra,"5101","4","70998",2017/02/01 01:00:00+01,POINT(550621.4395000003 4790247.899900001)
SRBRGI5104530,Вежинац,Vežinac,"5101","3","70483",2017/02/01 01:00:00+01,POINT(434149.8355999999 4883763.76)
SRBRGI5104531,Руда главица,Ruda glavica,"5101","3","70483",2017/02/01 01:00:00+01,POINT(440808.1182000004 4883743.518300001)
SRBRGI5104532,Клик,Klik,"5101","3","70483",2017/02/01 01:00:00+01,POINT(440612.3262 4883018.294)
SRBRGI5104533,Чикинац,Čikinac,"5101","3","70483",2017/02/01 01:00:00+01,POINT(440191.42619999964 4882229.4637)
SRBRGI5104534,Главица,Glavica,"5101","4","70483",2017/02/01 01:00:00+01,POINT(444125.1266000001 4881953.502599999)
SRBRGI5104535,Царев камик,Carev kamik,"5101","3","70939",2017/02/01 01:00:00+01,POINT(640129.4940999998 4786169.492900001)
SRBRGI5104536,Батина глава,Batina glava,"5101","4","70939",2017/02/01 01:00:00+01,POINT(619303.6749999998 4788790.7782000005)
SRBRGI5104537,Ујевац,Ujevac,"5101","4","70939",2017/02/01 01:00:00+01,POINT(621796.5839999998 4788538.100500001)
SRBRGI5104538,Чука,Čuka,"5101","4","70670",2017/02/01 01:00:00+01,POINT(544959.1183000002 4809998.195900001)
SRBRGI5104539,Шанац,Šanac,"5101","4","70025",2017/02/01 01:00:00+01,POINT(551181.1401000004 4814681.999)
SRBRGI5104540,Миливојев камен,Milivojev kamen,"5104","4","70025",2017/02/01 01:00:00+01,POINT(567439.7905000001 4824490.0735)
SRBRGI5104541,Летнички дел,Letnički del,"5101","4","70025",2017/02/01 01:00:00+01,POINT(569244.9140999997 4824543.678200001)
SRBRGI5104542,Крст,Krst,"5101","4","71129",2017/02/01 01:00:00+01,POINT(576748.8210000005 4823732.0232)
SRBRGI5104543,Весино,Vesino,"5101","4","71129",2017/02/01 01:00:00+01,POINT(578887.9486999996 4829109.690199999)
SRBRGI5104544,Деветар,Devetar,"5101","3","70556",2017/02/01 01:00:00+01,POINT(593961.1103999997 4852756.4515)
SRBRGI5104545,Поповац,Popovac,"5101","3","70556",2017/02/01 01:00:00+01,POINT(591238.3606000002 4851151.779999999)
SRBRGI5104546,Црни врх,Crni vrh,"5101","3","70556",2017/02/01 01:00:00+01,POINT(592637.0831000004 4850095.1811)
SRBRGI5104547,Гладне,Gladne,"5101","3","70556",2017/02/01 01:00:00+01,POINT(592066.7395000001 4849074.4495)
SRBRGI5104548,Златина глава,Zlatina glava,"5101","3","70556",2017/02/01 01:00:00+01,POINT(590819.7061999999 4848291.319800001)
SRBRGI5104549,Матићев врх,Matićev vrh,"5101","4","70319",2017/02/01 01:00:00+01,POINT(579218.4710999997 4852577.3138999995)
SRBRGI5104550,Степанова чука,Stepanova čuka,"5101","3","70319",2017/02/01 01:00:00+01,POINT(580197.8284 4852109.9266)
SRBRGI5104551,Велики врхчић,Veliki vrhčić,"5101","3","70319",2017/02/01 01:00:00+01,POINT(581532.7532000002 4850932.7467)
SRBRGI5104552,Висока чука,Visoka čuka,"5101","3","70319",2017/02/01 01:00:00+01,POINT(579887.7470000004 4850175.242900001)
SRBRGI5104553,Седлица,Sedlica,"5101","3","70319",2017/02/01 01:00:00+01,POINT(576761.6004999997 4848444.159)
SRBRGI5104554,Врх,Vrh,"5101","3","70319",2017/02/01 01:00:00+01,POINT(579438.1306999996 4847372.3299)
SRBRGI5104555,Круши,Kruši,"5101","4","70319",2017/02/01 01:00:00+01,POINT(580254.4622999998 4857243.326400001)
SRBRGI5104556,Пушкоњ,Puškonj,"5101","3","70319",2017/02/01 01:00:00+01,POINT(587787.1084000003 4860568.8214)
SRBRGI5104557,Свињеш,Svinješ,"5101","3","70319",2017/02/01 01:00:00+01,POINT(585988.8608999997 4861767.218900001)
SRBRGI5104558,Вртача,Vrtača,"5101","4","70564",2017/02/01 01:00:00+01,POINT(434400.00569999963 4827510.5581)
SRBRGI5104559,Чкрба,Čkrba,"5101","4","70564",2017/02/01 01:00:00+01,POINT(438419.56379999965 4827834.3027)
SRBRGI5104560,Лазовића клик,Lazovića klik,"5101","4","70564",2017/02/01 01:00:00+01,POINT(441877.4101 4830634.3938)
SRBRGI5104561,Лаз,Laz,"5101","3","70564",2017/02/01 01:00:00+01,POINT(438303.1270000003 4833379.074200001)
SRBRGI5104562,Чвораја,Čvoraja,"5101","3","71030",2017/02/01 01:00:00+01,POINT(497913.09700000007 4847167.878799999)
SRBRGI5104563,Велика Ковиљача,Velika Koviljača,"5101","2","71129",2017/02/01 01:00:00+01,POINT(572970.7762000002 4845774.9331)
SRBRGI5104564,Горунар,Gorunar,"5101","3","70319",2017/02/01 01:00:00+01,POINT(575052.1913999999 4847433.2786)
SRBRGI5104565,Шиљати врх,Šiljati vrh,"5101","2","70319",2017/02/01 01:00:00+01,POINT(577700.6758000003 4847595.732899999)
SRBRGI5104566,Мали горуновац,Mali gorunovac,"5101","2","70556",2017/02/01 01:00:00+01,POINT(608593.1471999995 4847866.9966)
SRBRGI5104567,Ковиловица,Kovilovica,"5101","2","70556",2017/02/01 01:00:00+01,POINT(589577.9622999998 4849578.8741999995)
SRBRGI5104568,Главичица,Glavičica,"5101","2","70319",2017/02/01 01:00:00+01,POINT(573090.3265000004 4850316.7985)
SRBRGI5104569,Коњска глава,Konjska glava,"5101","3","71072",2017/02/01 01:00:00+01,POINT(420344.8060999997 4807088.8356)
SRBRGI5104570,Пашина табла,Pašina tabla,"5101","4","71072",2017/02/01 01:00:00+01,POINT(421583.4554000003 4806472.9636)
SRBRGI5104571,Омар,Omar,"5101","4","71072",2017/02/01 01:00:00+01,POINT(420844.2082000002 4804864.823000001)
SRBRGI5104572,Шкарда,Škarda,"5101","3","71072",2017/02/01 01:00:00+01,POINT(418785.32689999975 4803813.1022)
SRBRGI5104573,Рудине,Rudine,"5101","3","71072",2017/02/01 01:00:00+01,POINT(421141.91449999996 4802338.146199999)
SRBRGI5104574,Кањевски врх,Kanjevski vrh,"5101","3","71072",2017/02/01 01:00:00+01,POINT(421348.8633000003 4800861.106799999)
SRBRGI5104575,Челина,Čelina,"5101","3","71072",2017/02/01 01:00:00+01,POINT(423876.3008000003 4802674.9616)
SRBRGI5104576,Влашки гроб,Vlaški grob,"5101","3","71072",2017/02/01 01:00:00+01,POINT(422769.38769999985 4803451.012499999)
SRBRGI5104577,Брањевина,Branjevina,"5101","4","70564",2017/02/01 01:00:00+01,POINT(425544.07859999966 4805635.0199)
SRBRGI5104578,Хусељ,Huselj,"5101","3","70564",2017/02/01 01:00:00+01,POINT(424213.9625000004 4808357.270500001)
SRBRGI5104579,Шабанац,Šabanac,"5101","4","70564",2017/02/01 01:00:00+01,POINT(425610.6127000004 4808126.923699999)
SRBRGI5104580,Гобељића крш,Gobeljića krš,"5101","4","70564",2017/02/01 01:00:00+01,POINT(424612.07299999986 4809140.2798999995)
SRBRGI5104581,Бољетин,Boljetin,"5101","3","70564",2017/02/01 01:00:00+01,POINT(427526.4112999998 4807218.2369)
SRBRGI5104582,Марјанац,Marjanac,"5101","4","70564",2017/02/01 01:00:00+01,POINT(427951.3331000004 4805387.448999999)
SRBRGI5104583,Врхови,Vrhovi,"5101","4","71072",2017/02/01 01:00:00+01,POINT(426706.1222000001 4802960.7915)
