geoidentifikator,name_1,name_2,localtype,znacaj,matbro,matbrnas,brojstanovnika,godinapopisa,editdate,geometry
SRBRGI6010846,Мала Расница,Mala Rasnica,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(398406.9844000004 4825731.193499999)
SRBRGI6010847,Мутавџићи,Mutavdžići,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(398369.94269999955 4821291.476199999)
SRBRGI6010848,Малишићи,Mališići,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(397682.0246000001 4820058.5154)
SRBRGI6010849,Чоловина,Čolovina,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(399481.19489999954 4819561.0978)
SRBRGI6010850,Суботића Крш,Subotića Krš,"6004","3","70866",,,,2017/02/01 01:00:00+01,POINT(398285.27579999994 4818529.2206999995)
SRBRGI6010851,Поткрај,Potkraj,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(398179.4423000002 4817883.6361)
SRBRGI6010852,Мандића Крај,Mandića Kraj,"6004","3","70866",,,,2017/02/01 01:00:00+01,POINT(396544.31400000025 4818481.5956)
SRBRGI6010853,Гордићи,Gordići,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(395269.0197999999 4817994.761299999)
SRBRGI6010854,Вујовићи,Vujovići,"6004","2","70866",,,,2017/02/01 01:00:00+01,POINT(394067.8091000002 4817767.2192)
SRBRGI6010855,Равнава,Ravnava,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(395755.8541000001 4818650.929300001)
SRBRGI6010856,Ћирковићи,Ćirkovići,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(397094.6485000001 4819106.013499999)
SRBRGI6010857,Осоје,Osoje,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(394332.3929000003 4820571.8081)
SRBRGI6010858,Раделићи,Radelići,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(395036.18599999975 4821386.726399999)
SRBRGI6010859,Јастребица,Jastrebica,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(394528.1849999996 4822402.728499999)
SRBRGI6010860,Дурџићи,Durdžići,"6004","2","70866",,,,2017/02/01 01:00:00+01,POINT(397269.2737999996 4821926.477499999)
SRBRGI6010861,Горња Мала,Gornja Mala,"6004","3","71234",,,,2017/02/01 01:00:00+01,POINT(405932.32689999975 4833691.762499999)
SRBRGI6010862,Горња Јабланица,Gornja Jablanica,"6004","5","71234",,,,2017/02/01 01:00:00+01,POINT(386049.0497000003 4834205.5788)
SRBRGI6010863,Торник,Tornik,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(389400.64049999975 4834582.6917)
SRBRGI6010864,Увац,Uvac,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(395433.06180000026 4822286.3116)
SRBRGI6010865,Велика Расница,Velika Rasnica,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(397100.81230000034 4826604.9976)
SRBRGI6010866,Тусто Брдо,Tusto Brdo,"6004","4","70866",,,,2017/02/01 01:00:00+01,POINT(396327.35529999994 4827339.863299999)
SRBRGI6010867,Чемериковци,Čemerikovci,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(396523.1473000003 4830197.369100001)
SRBRGI6010868,Водице,Vodice,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(396755.98110000044 4831848.372400001)
SRBRGI6010869,Точковица,Točkovica,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(395517.72860000003 4831260.996200001)
SRBRGI6010870,Краљеве Воде,Kraljeve Vode,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(395646.5728000002 4842215.456700001)
SRBRGI6010871,Палисад,Palisad,"6004","3","71234",,,,2017/02/01 01:00:00+01,POINT(396438.5098000001 4843381.206900001)
SRBRGI6010872,Очка Гора,Očka Gora,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(395410.8772 4844861.375)
SRBRGI6010873,Горњи Бранешци,Gornji Branešci,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(394888.0190000003 4847157.194599999)
SRBRGI6010874,Лекићи,Lekići,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(395339.80090000015 4850729.954600001)
SRBRGI6010875,Воиновићи,Voinovići,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(395896.4649 4851043.9208)
SRBRGI6010876,Бјелиш,Bjeliš,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(396089.22979999986 4850559.743100001)
SRBRGI6010877,Јањићи,Janjići,"6004","3","71234",,,,2017/02/01 01:00:00+01,POINT(395840.5208999999 4853120.914899999)
SRBRGI6010878,Жигале,Žigale,"6004","3","71234",,,,2017/02/01 01:00:00+01,POINT(397406.8574000001 4851935.5792)
SRBRGI6010879,Цветићи,Cvetići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(396644.85589999985 4854036.3751)
SRBRGI6010880,Анђићи,Anđići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(395015.0192999998 4854629.0429)
SRBRGI6010881,Цицварићи,Cicvarići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(394702.8103 4854173.958699999)
SRBRGI6010882,Николићи,Nikolići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(394676.35199999996 4855528.6281)
SRBRGI6010883,Ђокићи,Đokići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(395284.8947999999 4856010.170700001)
SRBRGI6010884,Станисавићи,Stanisavići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(396181.5201000003 4856243.720899999)
SRBRGI6010885,Стевановићи,Stevanovići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(395025.4741000002 4856381.9438000005)
SRBRGI6010886,Ћубићи,Ćubići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(397401.20660000015 4856954.8248)
SRBRGI6010887,Јокићи,Jokići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(397639.69120000023 4857740.5491)
SRBRGI6010888,Буквићи,Bukvići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(397131.69020000007 4857894.0078)
SRBRGI6010889,Митрашиновићи,Mitrašinovići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(396189.7715999996 4857751.1325)
SRBRGI6010890,Панићи,Panići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(395589.33800000045 4857807.2553)
SRBRGI6010891,Рочњак,Ročnjak,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(394173.6425999999 4857650.590600001)
SRBRGI6010892,Ђурићи,Đurići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(395411.8951000003 4859084.635199999)
SRBRGI6010893,Кљајићи,Kljajići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(396052.1880000001 4859555.5944)
SRBRGI6010894,Ћосићи,Ćosići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(394835.1023000004 4859449.7609)
SRBRGI6010895,Рогићи,Rogići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(394972.6858999999 4859888.9701000005)
SRBRGI6010896,Буквићи,Bukvići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(397174.02359999996 4860375.804400001)
SRBRGI6010897,Пановићи,Panovići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(397830.19159999955 4861084.8892)
SRBRGI6010898,Гребачевићи,Grebačevići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(397417.4408 4861476.473300001)
SRBRGI6010899,Глогињићи,Gloginjići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(397290.44049999956 4861989.766000001)
SRBRGI6010900,Лекићи,Lekići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(397525.9201999996 4863156.580800001)
SRBRGI6010901,Грујичићи,Grujičići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(396594.58499999996 4863873.6031)
SRBRGI6010902,Панићи,Panići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(395335.69489999954 4864169.937000001)
SRBRGI6010903,Грашловићи,Grašlovići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(394044.5257000001 4863987.9033)
SRBRGI6010904,Ђокићи,Đokići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(397417.4408 4864003.2491999995)
SRBRGI6010905,Јелићи,Jelići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(397517.98259999976 4864603.854499999)
SRBRGI6010906,Лукићи,Lukići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(396832.7104000002 4864958.3969)
SRBRGI6010907,Лазићи,Lazići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(396311.4802000001 4864882.990499999)
SRBRGI6010908,Јоксићи,Joksići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(395483.33270000014 4864720.271400001)
SRBRGI6010909,Грујићи,Grujići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(397189.89859999996 4865315.585100001)
SRBRGI6010910,Пауновићи,Paunovići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(399129.4342 4865236.7675)
SRBRGI6010911,Лукићи,Lukići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(394332.9221000001 4865747.915200001)
SRBRGI6010912,Заглавак,Zaglavak,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(396920.0230999999 4866244.274499999)
SRBRGI6010913,Лазићи,Lazići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(396274.43850000016 4867538.0896000005)
SRBRGI6010914,Аљићи,Aljići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(395353.68659999967 4867413.206)
SRBRGI6010915,Читлук,Čitluk,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(395008.1401000004 4867268.7432)
SRBRGI6010916,Репићи,Repići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(395001.79009999987 4866694.0671)
SRBRGI6010917,Селари,Selari,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(394989.6191999996 4868641.4043000005)
SRBRGI6010918,Петронијевићи,Petronijevići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(394182.90309999976 4868334.487)
SRBRGI6010919,Јаковљевићи,Jakovljevići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(397809.40890000015 4869385.796700001)
SRBRGI6010920,Лазићи,Lazići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(395668.54140000045 4869697.093900001)
SRBRGI6010921,Тимотијевићи,Timotijevići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(397480.9408999998 4869776.4691)
SRBRGI6010922,Благојевићи,Blagojevići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(396636.91839999985 4870022.532)
SRBRGI6010923,Војићи,Vojići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(395136.7279000003 4871157.5967999995)
SRBRGI6010924,Медник,Mednik,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(396697.7726999996 4870678.699999999)
SRBRGI6010925,Ђозићи,Đozići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(396419.9595999997 4871152.3050999995)
SRBRGI6010926,Тадићи,Tadići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(396548.5473999996 4872133.382099999)
SRBRGI6010927,Порчићи,Porčići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(395597.4316999996 4871790.675899999)
SRBRGI6010928,Чолићи,Čolići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(393420.2204 4872189.2049)
SRBRGI6010929,Пантелићи,Pantelići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(393685.98560000025 4870346.015699999)
SRBRGI6010930,Којићи,Kojići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392235.79119999986 4872674.9958999995)
SRBRGI6010931,Градине,Gradine,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(392596.6836000001 4872173.344900001)
SRBRGI6010932,Војчићи,Vojčići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392708.33800000045 4871252.5931)
SRBRGI6010933,Радојичићи,Radojičići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(392964.9844000004 4869999.5239)
SRBRGI6010934,Ђокићи,Đokići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(392378.6665000003 4869999.5239)
SRBRGI6010935,Божићи,Božići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392213.56620000023 4869019.5053)
SRBRGI6010936,Станићи,Stanići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(389468.24399999995 4870405.395500001)
SRBRGI6010937,Стефановићи,Stefanovići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(389920.15330000035 4870406.4539)
SRBRGI6010938,Тешићи,Tešići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(391540.4648000002 4871908.231899999)
SRBRGI6010939,Мала,Mala,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(391421.9313000003 4872415.1745)
SRBRGI6010940,Лукићи,Lukići,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(390607.01300000027 4870476.8332)
SRBRGI6010941,Вукосављевићи,Vukosavljevići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(394008.5031000003 4869269.272399999)
SRBRGI6010942,Матићи,Matići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392431.58330000006 4868615.221100001)
SRBRGI6010943,Драјићи,Drajići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(390818.68010000046 4868343.2289)
SRBRGI6010944,Марковићи,Markovići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(389486.2357000001 4869866.7028)
SRBRGI6010945,Недићи,Nedići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(390963.70239999983 4869520.202299999)
SRBRGI6010946,Рајичевићи,Rajičevići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(391066.3306 4867290.1851)
SRBRGI6010947,Пејићи,Pejići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392961.54480000027 4867959.5823)
SRBRGI6010948,Јојићи,Jojići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(389675.6777999997 4866622.375499999)
SRBRGI6010949,Доњи Ступаревићи,Donji Stuparevići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(389585.7193 4865316.3895)
SRBRGI6010950,Гагићи,Gagići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(390497.47530000005 4866345.6207)
SRBRGI6010951,Мачоник,Mačonik,"6004","2","70068",,,,2017/02/01 01:00:00+01,POINT(389679.91110000014 4868100.870100001)
SRBRGI6010952,Трновача,Trnovača,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(390331.84580000024 4865518.0024)
SRBRGI6010953,Миљевине,Miljevine,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(391436.2187999999 4865509.535700001)
SRBRGI6010954,Мале Пачаџије,Male Pačadžije,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392048.4659000002 4866677.4089)
SRBRGI6010955,Николићи,Nikolići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392840.10080000013 4865936.574100001)
SRBRGI6010956,Ђуричићи,Đuričići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(393870.3903000001 4865265.0602)
SRBRGI6010957,Маџаревићи,Madžarevići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(392426.82079999987 4865045.455600001)
SRBRGI6010958,Поточари,Potočari,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(391889.1618999997 4864671.6731)
SRBRGI6010959,Велики Плошчари,Veliki Ploščari,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(393489.9187000003 4864954.8357)
SRBRGI6010960,Велике Пачаџије,Velike Pačadžije,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(390855.7218000004 4866753.609099999)
SRBRGI6010961,Мали Плошчари,Mali Ploščari,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(392915.24260000046 4864490.8879)
SRBRGI6010962,Павловићи,Pavlovići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(391072.6805999996 4864523.167099999)
SRBRGI6010963,Лукићи,Lukići,"6004","3","70068",,,,2017/02/01 01:00:00+01,POINT(393606.3355999999 4862880.101299999)
SRBRGI6010964,Марковићи,Markovići,"6004","4","70068",,,,2017/02/01 01:00:00+01,POINT(393148.80399999954 4861558.504899999)
SRBRGI6010965,Костићи,Kostići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(393619.0356999999 4861232.273)
SRBRGI6010966,Јанићи,Janići,"6004","5","71145",,,,2017/02/01 01:00:00+01,POINT(393447.5853000004 4860609.9717999995)
SRBRGI6010967,Јараковићи,Jarakovići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(392857.0340999998 4860457.5715)
SRBRGI6010968,Станојчићи,Stanojčići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(390539.2795000002 4860267.0711)
SRBRGI6010969,Костићи,Kostići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(392628.43369999994 4859378.0693)
SRBRGI6010970,Аћимовићи,Aćimovići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(392133.13269999996 4859905.1204)
SRBRGI6010971,Јанковићи,Jankovići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(393460.28529999964 4858165.2169)
SRBRGI6010972,Нешковићи,Neškovići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(392488.73340000026 4857923.9164)
SRBRGI6010973,Кнежевићи,Kneževići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(391460.0312999999 4859327.269200001)
SRBRGI6010974,Топаловићи,Topalovići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(392326.12200000044 4858607.6668)
SRBRGI6010975,Лазићи,Lazići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(391333.03110000025 4857981.066500001)
SRBRGI6010976,Даниловићи,Danilovići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(390825.0301000001 4857053.9647)
SRBRGI6010977,Делићи,Delići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(390964.73039999977 4857288.915100001)
SRBRGI6010978,Никитовићи,Nikitovići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(390723.4298999999 4856291.963099999)
SRBRGI6010979,Врачарићи,Vračarići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(389586.7775999997 4855987.1625)
SRBRGI6010980,Панићи,Panići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(393638.0856999997 4856057.012700001)
SRBRGI6010981,Делићи,Delići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(394520.7374999998 4858654.1679)
SRBRGI6010982,Јелисавчићи,Jelisavčići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(393142.7846999997 4859543.169600001)
SRBRGI6010983,Новаковићи,Novakovići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(391714.48089999985 4855567.4967)
SRBRGI6010984,Терзићи,Terzići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(392524.8351999996 4855604.331)
SRBRGI6010985,Пјевићи,Pjevići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(393111.0346999997 4854977.510500001)
SRBRGI6010986,Пантелићи,Pantelići,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(393822.23610000033 4853428.1074)
SRBRGI6010987,Бања,Banja,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(393098.3344999999 4856180.8378)
SRBRGI6010988,Јаћимлук,Jaćimluk,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(391545.4885999998 4851337.214400001)
SRBRGI6010989,Ново Село,Novo Selo,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(391932.0108000003 4848096.060799999)
SRBRGI6010990,Рибница,Ribnica,"6004","7","71234",,,,2017/02/01 01:00:00+01,POINT(390805.98000000045 4837045.0746)
SRBRGI6010991,Ограђеница,Ograđenica,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(389849.49899999984 4832399.423800001)
SRBRGI6010992,Дучићи,Dučići,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(392535.3914000001 4831681.7508000005)
SRBRGI6010993,Омар,Omar,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(390523.8574000001 4830713.818600001)
SRBRGI6010994,Подгорица,Podgorica,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(393355.6118999999 4847719.419299999)
SRBRGI6010995,Трчинога,Trčinoga,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(390040.1040000003 4843947.938999999)
SRBRGI6010996,Аћимија,Aćimija,"6004","4","71234",,,,2017/02/01 01:00:00+01,POINT(402029.2084999997 4844126.004799999)
SRBRGI6010997,Селаковићи,Selakovići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(388608.8755999999 4854272.6591)
SRBRGI6010998,Поповићи,Popovići,"6004","4","71145",,,,2017/02/01 01:00:00+01,POINT(388011.97449999955 4855853.8123)
SRBRGI6010999,Ћирковићи,Ćirkovići,"6004","2","71145",,,,2017/02/01 01:00:00+01,POINT(388519.9754999997 4855993.512499999)
SRBRGI6011000,Ружићи,Ružići,"6004","3","71145",,,,2017/02/01 01:00:00+01,POINT(388697.77579999994 4855707.762)
