geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,shape_length,geometry
SRBRGI5006982,Дуги рид,Dugi rid,"5003","3","70351",2017/02/01 01:00:00+01,539.315105329845,"MULTILINESTRING((569030 4697769,569092 4697506,569149 4697243))"
SRBRGI5006983,Бела падина,Bela padina,"5002","3","70351",2017/02/01 01:00:00+01,743.897275075066,"MULTILINESTRING((569695 4698501,569782 4698908,569824 4699233))"
SRBRGI5006984,Јавор,Javor,"5003","4","70351",2017/02/01 01:00:00+01,863.440077135983,"MULTILINESTRING((566639.2150999997 4716570.167099999,567022.8617000002 4716411.4168,567419.7374999998 4716203.057))"
SRBRGI5006985,Раван чукар,Ravan čukar,"5002","3","70726",2017/02/01 01:00:00+01,1043.96530180876,"MULTILINESTRING((571169 4738319,571509 4738546,571845 4739085))"
SRBRGI5006986,Стрмац,Strmac,"5003","3","70726",2017/02/01 01:00:00+01,654.285870243275,"MULTILINESTRING((569870 4743498,570159 4742911))"
SRBRGI5006987,Голи рид,Goli rid,"5003","3","70726",2017/02/01 01:00:00+01,482.028490114126,"MULTILINESTRING((567793 4746173,568015 4745993,568113 4745823))"
SRBRGI5006988,Прлопан,Prlopan,"5003","3","70718",2017/02/01 01:00:00+01,494.305327504919,"MULTILINESTRING((569411 4753332,569587 4753558,569669 4753749))"
SRBRGI5006989,Крива долина,Kriva dolina,"5002","3","70726",2017/02/01 01:00:00+01,594.860661818621,"MULTILINESTRING((571308 4767164,571483 4767427,571576 4767690))"
SRBRGI5006990,Чардакиња,Čardakinja,"5003","3","70726",2017/02/01 01:00:00+01,699.922103597071,"MULTILINESTRING((571040 4766840,571226 4766546,571427 4766257))"
SRBRGI5006991,Дубока падина,Duboka padina,"5002","3","70726",2017/02/01 01:00:00+01,916.750855900298,"MULTILINESTRING((572602 4768860,572906 4768468,573122 4768107))"
SRBRGI5006992,Церата падина,Cerata padina,"5002","3","70726",2017/02/01 01:00:00+01,804.668117850151,"MULTILINESTRING((572194 4768654,572359 4768293,572452 4767896))"
SRBRGI5006993,Орлова дол,Orlova dol,"5002","3","70726",2017/02/01 01:00:00+01,673.299464020945,"MULTILINESTRING((571432 4774323,571725 4774524,571937 4774761))"
SRBRGI5006994,Кале,Kale,"5003","3","70297",2017/02/01 01:00:00+01,569.238874944462,"MULTILINESTRING((565314 4770849,565505 4770581,565567 4770349))"
SRBRGI5006995,Милутово брдо,Milutovo brdo,"5003","3","70726",2017/02/01 01:00:00+01,734.931757020588,"MULTILINESTRING((566726 4764165,566902 4764484,567005 4764840))"
SRBRGI5006996,Трновити рид,Trnoviti rid,"5002","3","70726",2017/02/01 01:00:00+01,1181.20259563025,"MULTILINESTRING((566262 4746127,566835 4746245,567365 4746518))"
SRBRGI5006997,Крчмар,Krčmar,"5002","3","70726",2017/02/01 01:00:00+01,409.353292611839,"MULTILINESTRING((566134 4741179,566350 4741195,566541 4741169))"
SRBRGI5006998,Јазовица,Jazovica,"5003","3","70432",2017/02/01 01:00:00+01,532.732363696227,"MULTILINESTRING((566902 4734088,566922 4733799,566984 4733564))"
SRBRGI5006999,Чапљак,Čapljak,"5003","3","70726",2017/02/01 01:00:00+01,697.698307868699,"MULTILINESTRING((567721 4743753,568040 4743951,568301 4744140))"
SRBRGI5007000,Обрадово брдо ,Obradovo brdo,"5003","3","71234",2017/02/01 01:00:00+01,386.104908023713,"MULTILINESTRING((394773 4845729,395159 4845720))"
SRBRGI5007001,Патркуља,Patrkulja,"5002","3","71234",2017/02/01 01:00:00+01,543.708629184768,"MULTILINESTRING((397404 4848052,397590 4848256,397738 4848479))"
SRBRGI5007002,Зечево брдо,Zečevo brdo,"5003","3","71234",2017/02/01 01:00:00+01,623.033160417218,"MULTILINESTRING((398543 4846875,398785 4847123,398940 4847352))"
SRBRGI5007003,Чајетинско брдо,Čajetinsko brdo,"5003","3","71234",2017/02/01 01:00:00+01,780.615314902639,"MULTILINESTRING((396450 4845807,396709.76020000037 4845832.3539,396937.30229999963 4845898.4999,397167.4902999997 4846062.5419))"
SRBRGI5007004,Мале стране,Male strane,"5002","3","70068",2017/02/01 01:00:00+01,574.878247979518,"MULTILINESTRING((389589 4865850,389995 4865443))"
SRBRGI5007539,Чукара,Čukara,"5003","2","71048",2017/02/01 01:00:00+01,232.245559699211,"MULTILINESTRING((509821 4874512,510004 4874369))"
SRBRGI5007005,Дубочка коса,Dubočka kosa,"5003","3","70068",2017/02/01 01:00:00+01,1446.12231282392,"MULTILINESTRING((387141.9578999998 4867604.289999999,387403.8958999999 4868120.228599999,387467.3959999997 4868469.4793,387443.5834999997 4868981.448999999))"
SRBRGI5007006,Кулина,Kulina,"5002","3","70068",2017/02/01 01:00:00+01,381.650571404359,"MULTILINESTRING((386058 4871742,386229 4871698,386426 4871641))"
SRBRGI5007007,Радојевића руст,Radojevića rust,"5002","3","71145",2017/02/01 01:00:00+01,1090.60971301264,"MULTILINESTRING((387963 4858083,388344 4857702,388878 4857563))"
SRBRGI5007008,Руст,Rust,"5003","3","70068",2017/02/01 01:00:00+01,228,"MULTILINESTRING((386217 4861792,386445 4861792))"
SRBRGI5007009,Голо брдо,Golo brdo,"5002","3","70068",2017/02/01 01:00:00+01,626.888347315533,"MULTILINESTRING((393259 4872650,393792 4872320))"
SRBRGI5007010,Манојловића брдо,Manojlovića brdo,"5002","3","70068",2017/02/01 01:00:00+01,892.900193667934,"MULTILINESTRING((393538 4863786,393830 4864192,393996 4864548))"
SRBRGI5007011,Тадића брдо,Tadića brdo,"5003","3","71145",2017/02/01 01:00:00+01,559.322804827409,"MULTILINESTRING((395488 4860046,396047 4860027))"
SRBRGI5007012,Голо брдо,Golo brdo,"5003","3","71145",2017/02/01 01:00:00+01,534.387408647318,"MULTILINESTRING((392397.78110000025 4860926.5627,392553.88549999986 4860685.7914,392657.07320000045 4860460.895099999))"
SRBRGI5007013,Гробанско брдо,Grobansko brdo,"5002","3","71145",2017/02/01 01:00:00+01,1134.21668654581,"MULTILINESTRING((393006.5519000003 4859339.7926,393310.8233000003 4858852.9583,393522.49039999954 4858334.3739))"
SRBRGI5007014,Осој,Osoj,"5002","3","71145",2017/02/01 01:00:00+01,592.375725363557,"MULTILINESTRING((391329 4858598,391894 4858420))"
SRBRGI5007015,Кукањца,Kukanjca,"5002","3","71145",2017/02/01 01:00:00+01,562.434885120047,"MULTILINESTRING((392370 4857252,392668 4856775))"
SRBRGI5007016,Мрамор,Mramor,"5003","3","71145",2017/02/01 01:00:00+01,426.042251425842,"MULTILINESTRING((393500 4856756,393926 4856750))"
SRBRGI5007017,Долови,Dolovi,"5002","3","71234",2017/02/01 01:00:00+01,915.815557567229,"MULTILINESTRING((393538 4852870,393957 4852769,394415 4852610))"
SRBRGI5007018,Дуга коса,Duga kosa,"5002","3","71234",2017/02/01 01:00:00+01,644.525406791695,"MULTILINESTRING((389417 4850838,390059 4850895))"
SRBRGI5007019,Вучја главица,Vučja glavica,"5002","3","71234",2017/02/01 01:00:00+01,610.695505141474,"MULTILINESTRING((390249 4848819,390624 4849301))"
SRBRGI5007020,Јеленачка долина,Jelenačka dolina,"5002","2","70416",2017/02/01 01:00:00+01,922.787265050726,"MULTILINESTRING((578662 4736122,579095 4736217,579520 4736439))"
SRBRGI5007021,Скржљевачка долина,Skržljevačka dolina,"5002","2","70416",2017/02/01 01:00:00+01,645.990545855099,"MULTILINESTRING((579075 4735820,579365 4735967,579611 4736173))"
SRBRGI5007022,Пажар,Pažar,"5002","2","70602",2017/02/01 01:00:00+01,297.515183330816,"MULTILINESTRING((621031 4810906,621174 4810942,621324 4810938))"
SRBRGI5007023,Панчерев рт,Pančerev rt,"5002","2","70602",2017/02/01 01:00:00+01,637.952837950392,"MULTILINESTRING((623047 4809791,623297 4809982,623587 4810125))"
SRBRGI5007024,Стоилова падина,Stoilova padina,"5002","2","70602",2017/02/01 01:00:00+01,451.274340334016,"MULTILINESTRING((633878 4809001,634017 4808819,634116 4808620))"
SRBRGI5007025,Голема лекија,Golema lekija,"5002","2","70602",2017/02/01 01:00:00+01,727.090546711651,"MULTILINESTRING((633909 4807660,634203 4807418,634386 4807124))"
SRBRGI5007026,Дебели рт,Debeli rt,"5002","2","70602",2017/02/01 01:00:00+01,642.923048142453,"MULTILINESTRING((632901 4807902,633147 4807636,633175.3980999999 4807584.2523,633282 4807390))"
SRBRGI5007027,Прибочески рт,Pribočeski rt,"5002","2","70602",2017/02/01 01:00:00+01,393.656802055171,"MULTILINESTRING((631695 4808712,631758 4808918,631846 4809073))"
SRBRGI5007028,Ђеђин рт,Đeđin rt,"5002","2","70602",2017/02/01 01:00:00+01,460.604776995918,"MULTILINESTRING((631203 4808831,631354 4808632,631473 4808458))"
SRBRGI5007029,Прилеп,Prilep,"5002","2","70602",2017/02/01 01:00:00+01,624.422257523677,"MULTILINESTRING((631921 4807346,632203 4807172,632441 4807001))"
SRBRGI5007030,Трновски трап,Trnovski trap,"5002","3","70602",2017/02/01 01:00:00+01,769.810366222878,"MULTILINESTRING((629585 4807075,629942 4806987,630292 4806789))"
SRBRGI5007031,Риђа круша,Riđa kruša,"5002","2","70602",2017/02/01 01:00:00+01,337,"MULTILINESTRING((626889 4808966,627226 4808966))"
SRBRGI5007032,Китка,Kitka,"5002","2","70602",2017/02/01 01:00:00+01,294.028910143203,"MULTILINESTRING((624694 4809287,624861 4809529))"
SRBRGI5007033,Криволедница,Krivolednica,"5003","2","70874",2017/02/01 01:00:00+01,431.077944961912,"MULTILINESTRING((454065 4790650,454282 4790706,454488 4790726))"
SRBRGI5007034,Блатуше,Blatuše,"5003","2","70874",2017/02/01 01:00:00+01,232.053873055375,"MULTILINESTRING((454176 4789940,454408 4789945))"
SRBRGI5007035,Становиште,Stanovište,"5003","2","70874",2017/02/01 01:00:00+01,308.040581742081,"MULTILINESTRING((456686 4789874,456994 4789869))"
SRBRGI5007036,Грозничевица,Grozničevica,"5003","2","70874",2017/02/01 01:00:00+01,392.181799268158,"MULTILINESTRING((456369 4790943,456565 4790963,456757 4790928))"
SRBRGI5007037,Клик,Klik,"5003","2","70874",2017/02/01 01:00:00+01,116.10770861575,"MULTILINESTRING((456903 4789466,457019 4789471))"
SRBRGI5007038,Паресијско брдо,Paresijsko brdo,"5002","2","70874",2017/02/01 01:00:00+01,510.953550828206,"MULTILINESTRING((457091 4791233,457266 4791401,457382 4791643))"
SRBRGI5007039,Стаматско брдо,Stamatsko brdo,"5003","2","71234",2017/02/01 01:00:00+01,704.023371001693,"MULTILINESTRING((409154 4840419,409223 4840159,409368 4839929,409492 4839823))"
SRBRGI5007040,Велика градина,Velika gradina,"5002","2","71021",2017/02/01 01:00:00+01,636.982245869961,"MULTILINESTRING((462470 4789612,462707 4789758,463042 4789886))"
SRBRGI5007041,Голо брдо,Golo brdo,"5002","2","71021",2017/02/01 01:00:00+01,413.314042637959,"MULTILINESTRING((463288 4787826,463424 4787661,463510 4787481))"
SRBRGI5007042,Лупино брдо,Lupino brdo,"5002","2","71021",2017/02/01 01:00:00+01,320.358330523695,"MULTILINESTRING((464119 4790835,464270 4790750,464374 4790646))"
SRBRGI5007043,Велики до,Veliki do,"5002","2","70874",2017/02/01 01:00:00+01,261.679690318148,"MULTILINESTRING((465739 4769296,465833 4769207,465900 4769093))"
SRBRGI5007044,Велико Пландиште,Veliko Plandište,"5003","2","71072",2017/02/01 01:00:00+01,179,"MULTILINESTRING((409573 4787329,409752 4787329))"
SRBRGI5007045,Ђорђевица рид,Đorđevica rid,"5003","3","71242",2017/02/01 01:00:00+01,852.047366469925,"MULTILINESTRING((440924 4867604,441210 4867945,441464 4868263))"
SRBRGI5007046,Црна коса,Crna kosa,"5003","3","71242",2017/02/01 01:00:00+01,690.715570984179,"MULTILINESTRING((440615 4869834,441083 4869326))"
SRBRGI5007047,Пушељино брдо,Pušeljino brdo,"5003","3","71242",2017/02/01 01:00:00+01,714.370352128362,"MULTILINESTRING((442107 4858380,442821 4858357))"
SRBRGI5007048,Доње брдо,Donje brdo,"5003","3","71242",2017/02/01 01:00:00+01,477.243124623079,"MULTILINESTRING((445266 4857039,445441 4857483))"
SRBRGI5007049,Станковића брдо,Stankovića brdo,"5003","3","71242",2017/02/01 01:00:00+01,825.208458512155,"MULTILINESTRING((442353 4856444,442487.89279999956 4856521.728399999,443068 4856856))"
SRBRGI5007050,Велики вис,Veliki vis,"5002","3","17",2017/02/01 01:00:00+01,600.842741488986,"MULTILINESTRING((445107 4852776,445401 4853300))"
SRBRGI5007051,Шипетска коса,Šipetska kosa,"5002","3","70742",2017/02/01 01:00:00+01,639.150999373388,"MULTILINESTRING((443909 4852935,444226 4852380))"
SRBRGI5007052,Скејиновац,Skejinovac,"5002","3","70742",2017/02/01 01:00:00+01,579.104481074011,"MULTILINESTRING((440083 4852459,440472 4852888))"
SRBRGI5007053,Павлово брдо,Pavlovo brdo,"5002","3","70831",2017/02/01 01:00:00+01,840.621619908166,"MULTILINESTRING((427607.42459999956 4892395.8509,427747.12480000034 4891945,427927.0418999996 4891623.266000001))"
SRBRGI5007054,Савинац,Savinac,"5003","3","70831",2017/02/01 01:00:00+01,674.191261169081,"MULTILINESTRING((429165.5722000003 4889936.875399999,429395.76020000037 4889849.5627,429559.8021999998 4889717.2708,429696 4889548))"
SRBRGI5007055,Ридови,Ridovi,"5003","3","70831",2017/02/01 01:00:00+01,420.267771783657,"MULTILINESTRING((427045 4887174,427465 4887159))"
SRBRGI5007056,Орничко брдо,Orničko brdo,"5003","3","70769",2017/02/01 01:00:00+01,881.14527746564,"MULTILINESTRING((433379 4891381,434260 4891365))"
SRBRGI5007057,Точила,Točila,"5002","3","70769",2017/02/01 01:00:00+01,359.12393403949,"MULTILINESTRING((435760 4888810,436117 4888849))"
SRBRGI5007058,Велика провалија,Velika provalija,"5002","3","70769",2017/02/01 01:00:00+01,719.575569346264,"MULTILINESTRING((437808 4887889,438475 4888159))"
SRBRGI5007059,Кикови,Kikovi,"5002","3","70769",2017/02/01 01:00:00+01,659.420928773937,"MULTILINESTRING((437236 4888690,437593 4888675,437895 4888667))"
SRBRGI5007060,Агино брдо,Agino brdo,"5003","3","70769",2017/02/01 01:00:00+01,668.265150441623,"MULTILINESTRING((440330 4890530,440626 4890378,440944 4890271))"
SRBRGI5007061,Средња коса,Srednja kosa,"5002","3","70904",2017/02/01 01:00:00+01,856.759014540758,"MULTILINESTRING((524173 4853761,524641 4853896,524991 4854015))"
SRBRGI5007062,Винско брдо,Vinsko brdo,"5002","3","70904",2017/02/01 01:00:00+01,542.8996223981,"MULTILINESTRING((525062 4855047,525586 4855189))"
SRBRGI5007063,Голи брег,Goli breg,"5003","3","70904",2017/02/01 01:00:00+01,462.874713070394,"MULTILINESTRING((524610 4852467,524848 4852070))"
SRBRGI5007064,Равно брдо,Ravno brdo,"5003","2","70068",2017/02/01 01:00:00+01,357.887697834232,"MULTILINESTRING((395302 4868345,395500 4868373,395643 4868440))"
SRBRGI5007065,Витлиште,Vitlište,"5002","3","70068",2017/02/01 01:00:00+01,653.908401327291,"MULTILINESTRING((394500 4868488,394818 4868277,395076 4868190))"
SRBRGI5007066,Дубока падина,Duboka padina,"5002","3","71129",2017/02/01 01:00:00+01,913.612596302386,"MULTILINESTRING((577458 4837148,577799 4837521,577997 4837878))"
SRBRGI5007067,Топољак сливице,Topoljak slivice,"5003","3","71129",2017/02/01 01:00:00+01,966.681682469319,"MULTILINESTRING((577212 4836941,577569 4836632,577815 4836203))"
SRBRGI5007068,Средњи дел,Srednji del,"5002","3","71129",2017/02/01 01:00:00+01,639.624890072299,"MULTILINESTRING((576442 4833084,576910 4833520))"
SRBRGI5007069,Росуља,Rosulja,"5002","3","71129",2017/02/01 01:00:00+01,388.525417443956,"MULTILINESTRING((574997 4834592,575291 4834846))"
SRBRGI5007070,Косовски дел,Kosovski del,"5002","3","71129",2017/02/01 01:00:00+01,750.371097903808,"MULTILINESTRING((576089 4835110,576198 4835417,576283 4835833))"
SRBRGI5007071,Косовци,Kosovci,"5002","3","71129",2017/02/01 01:00:00+01,480.779575273326,"MULTILINESTRING((573925 4835100,574370 4835282))"
SRBRGI5007103,Шиљегарник,Šiljegarnik,"5002","2","70939",2017/02/01 01:00:00+01,439.19116059762,"MULTILINESTRING((624677 4767694,624714 4767482,624831 4767291))"
SRBRGI5007104,Лескова глава,Leskova glava,"5002","2","70939",2017/02/01 01:00:00+01,377.047742335105,"MULTILINESTRING((622206 4768082,622583 4768088))"
SRBRGI5007105,Селички дол,Selički dol,"5002","2","70939",2017/02/01 01:00:00+01,327.946666405378,"MULTILINESTRING((626074 4769118,626212 4769273,626292 4769363))"
SRBRGI5007106,Детков дол,Detkov dol,"5002","2","70939",2017/02/01 01:00:00+01,334.60970394943,"MULTILINESTRING((625522 4769595,625610 4769758,625676 4769892))"
SRBRGI5007107,Топлички врх,Toplički vrh,"5002","2","71234",2017/02/01 01:00:00+01,374.945568154411,"MULTILINESTRING((381316.2111999998 4840722.4276,381691.1326000001 4840718.170499999))"
SRBRGI5007108,Ћурков дол,Ćurkov dol,"5002","2","70939",2017/02/01 01:00:00+01,357.954812811461,"MULTILINESTRING((626430 4771754,626627 4771781,626786 4771775))"
SRBRGI5007109,Јаруга,Jaruga,"5002","2","70939",2017/02/01 01:00:00+01,415.848530116436,"MULTILINESTRING((624135 4770436,624358 4770787))"
SRBRGI5007110,Космата глава,Kosmata glava,"5002","2","70939",2017/02/01 01:00:00+01,538.299826393644,"MULTILINESTRING((622211 4770489,622371 4770335,622551 4770075))"
SRBRGI5007111,Мржљак,Mržljak,"5002","2","70939",2017/02/01 01:00:00+01,265.901861269262,"MULTILINESTRING((624140 4772891,624273 4772976,624379 4772997))"
SRBRGI5007112,Вучја долина,Vučja dolina,"5002","2","70939",2017/02/01 01:00:00+01,822.37070826556,"MULTILINESTRING((622275 4773322,622482 4773608,622737 4774002))"
SRBRGI5007113,Падиње,Padinje,"5002","2","70939",2017/02/01 01:00:00+01,815.415505029527,"MULTILINESTRING((622424 4774273,622844 4774166,623226 4774166))"
SRBRGI5007115,Страње,Stranje,"5002","2","70939",2017/02/01 01:00:00+01,309.581049495891,"MULTILINESTRING((623619 4774166,623811 4774161,623928 4774172))"
SRBRGI5007116,Гувниште,Guvnište,"5002","2","70939",2017/02/01 01:00:00+01,271.046121536539,"MULTILINESTRING((622488 4774746,622759 4774751))"
SRBRGI5007117,Међа,Međa,"5002","2","70939",2017/02/01 01:00:00+01,257.689735922873,"MULTILINESTRING((622402 4775426,622562 4775628))"
SRBRGI5007118,Мајни крст,Majni krst,"5002","2","70939",2017/02/01 01:00:00+01,359.831361051075,"MULTILINESTRING((625171 4775224,625288 4775064,625394 4774942))"
SRBRGI5007119,Ћелташ,Ćeltaš,"5003","3","70939",2017/02/01 01:00:00+01,588.732486068701,"MULTILINESTRING((625667 4776399,625968 4776288,626230 4776232))"
SRBRGI5007120,Рид,Rid,"5003","2","70939",2017/02/01 01:00:00+01,414.043475978067,"MULTILINESTRING((626271 4776935,626685 4776929))"
SRBRGI5007121,Страње,Stranje,"5002","2","70939",2017/02/01 01:00:00+01,1767.97606108573,"MULTILINESTRING((624044 4781552,624990 4781281,625713 4780978))"
SRBRGI5007122,Мутина падина,Mutina padina,"5002","3","70939",2017/02/01 01:00:00+01,1274.83208881154,"MULTILINESTRING((625492 4782542,626024 4782908,626603 4783154))"
