geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI3101390,Урвина,Urvina,"3101","2","70033",2020/07/17 09:50:27+02,POINT(471296.5906999996 4908883.2009)
SRBRGI3101391,Кисела вода,Kisela voda,"3101","2","70033",2020/07/17 09:50:27+02,POINT(457695.9433000004 4908787.3464)
SRBRGI3101392,Кисела вода,Kisela voda,"3101","2","70033",2017/02/01 01:00:00+01,POINT(458443.27639999986 4908777.5173)
SRBRGI3101393,Кисела вода,Kisela voda,"3101","2","70165",2020/07/17 09:50:27+02,POINT(451492.5911999997 4907401.664999999)
SRBRGI3101394,Кисела вода,Kisela voda,"3101","2","70165",2020/07/17 09:50:27+02,POINT(445937.8937999997 4907611.7378)
SRBRGI3101395,Млаква,Mlakva,"3101","2","70360",2017/02/01 01:00:00+01,POINT(413325.37789999973 4907600.6483)
SRBRGI3101396,Врело,Vrelo,"3101","2","70360",2020/07/17 09:50:27+02,POINT(411875.2627999997 4907481.0404)
SRBRGI3101397,Слана вода,Slana voda,"3101","2","70360",2020/07/16 13:40:35+02,POINT(396658.8997999998 4908344.354599999)
SRBRGI3101398,Студени кладенац,Studeni kladenac,"3101","2","90182",2017/02/01 01:00:00+01,POINT(528639.2838000003 4714179.2476)
SRBRGI3101399,Влашићи,Vlašići,"3101","2","90042",2017/02/01 01:00:00+01,POINT(538092.8651999999 4709334.452500001)
SRBRGI3101400,Крони и кућ,Kroni i kuć,"3101","2","90166",2017/02/01 01:00:00+01,POINT(492899.8247999996 4705465.178099999)
SRBRGI3101401,Врела е нзет,Vrela e nzet,"3101","2","90166",2017/02/01 01:00:00+01,POINT(492358.48620000016 4707657.52)
SRBRGI3101402,Добра вода,Dobra voda,"3101","2","90034",2017/02/01 01:00:00+01,POINT(486776.29590000026 4709167.5001)
SRBRGI3101403,Буреце,Burece,"3101","2","90069",2017/02/01 01:00:00+01,POINT(445553.6009999998 4708643.3594)
SRBRGI3101404,Врелат е љивадит т мал,Vrelat e ljivadit t mal,"3101","2","90069",2017/02/01 01:00:00+01,POINT(435725.3688000003 4705719.1786)
SRBRGI3101405,Крони и грлат,Kroni i grlat,"3101","2","90085",2017/02/01 01:00:00+01,POINT(433708.18149999995 4705672.082699999)
SRBRGI3101406,Крони и мризит,Kroni i mrizit,"3101","2","90069",2017/02/01 01:00:00+01,POINT(432033.8947999999 4706152.037900001)
SRBRGI3101407,Крони и пехарит,Kroni i peharit,"3101","2","90069",2017/02/01 01:00:00+01,POINT(432203.7576000001 4706634.638900001)
SRBRGI3101408,Блата,Blata,"3101","2","90069",2017/02/01 01:00:00+01,POINT(431019.4802000001 4707032.573000001)
SRBRGI3101409,Гура хођс,Gura hođs,"3101","2","90069",2017/02/01 01:00:00+01,POINT(430029.93659999967 4707746.9494)
SRBRGI3101410,Гура и ћуршис,Gura i ćuršis,"3101","2","90069",2017/02/01 01:00:00+01,POINT(431135.1032999996 4709307.994200001)
SRBRGI3101411,Гура е мир,Gura e mir,"3101","2","90069",2017/02/01 01:00:00+01,POINT(430485.5499999998 4709767.0472)
SRBRGI3101412,Гура е Хасанагс,Gura e Hasanags,"3101","2","90069",2017/02/01 01:00:00+01,POINT(430202.4452999998 4710462.902799999)
SRBRGI3101413,Крони и нусес,Kroni i nuses,"3101","2","90069",2020/07/16 13:40:35+02,POINT(427069.95490000024 4709805.5437)
SRBRGI3101414,Крони и расаве,Kroni i rasave,"3101","2","90069",2017/02/01 01:00:00+01,POINT(426387.41050000023 4710421.3631)
SRBRGI3101415,Крони Ереник,Kroni Erenik,"3101","2","90085",2017/02/01 01:00:00+01,POINT(453696.9631000003 4700138.5758)
SRBRGI3101416,Крони фац,Kroni fac,"3101","2","90085",2017/02/01 01:00:00+01,POINT(455241.60369999986 4703856.508199999)
SRBRGI3101417,Крони пустиња,Kroni pustinja,"3101","2","90085",2017/02/01 01:00:00+01,POINT(456792.06510000024 4703626.3202)
SRBRGI3101418,Крони и мал,Kroni i mal,"3101","2","90212",2017/02/01 01:00:00+01,POINT(465235.4653000003 4699677.1415)
SRBRGI3101419,Крони и Бећирит,Kroni i Bećirit,"3101","2","90310",2017/02/01 01:00:00+01,POINT(496602.9406000003 4701599.607799999)
SRBRGI3101420,Врела,Vrela,"3101","2","90166",2020/07/16 13:40:35+02,POINT(516570.0815000003 4702994.6183)
SRBRGI3101421,Жљеб,Žljeb,"3101","2","70823",2020/07/17 09:50:27+02,POINT(553813.7392999995 4802431.794500001)
SRBRGI3101422,Бодевичко корито,Bodevičko korito,"3101","2","70025",2020/07/17 07:58:40+02,POINT(539644.8595000003 4802846.0965)
SRBRGI3101423,Вукојева вода,Vukojeva voda,"3101","2","70262",2017/02/01 01:00:00+01,POINT(527587.1711999997 4802135.9659)
SRBRGI3101424,Солдачка вода,Soldačka voda,"3101","3","70670",2020/07/17 07:58:40+02,POINT(519199.14829999954 4802770.4638)
SRBRGI3101425,Лепа вода,Lepa voda,"3101","2","70343",2017/02/01 01:00:00+01,POINT(506213.0991000002 4802677.833699999)
SRBRGI3101426,Миленковица,Milenkovica,"3101","2","70343",2017/02/01 01:00:00+01,POINT(504794.9294999996 4802550.8334)
SRBRGI3101427,Љубинац,Ljubinac,"3101","2","70343",2017/02/01 01:00:00+01,POINT(506546.47470000014 4801977.215600001)
SRBRGI3101428,Ровеља извор,Rovelja izvor,"3101","3","70556",2020/07/17 09:50:27+02,POINT(589312.8784999996 4844879.2249)
SRBRGI3101429,Хајдучки кладенац,Hajdučki kladenac,"3101","3","71129",2017/02/01 01:00:00+01,POINT(581397.9051999999 4839543.5635)
SRBRGI3101430,Савина вода,Savina voda,"3101","3","71242",2020/07/17 09:50:27+02,POINT(452041.42360000033 4842976.119899999)
SRBRGI3101431,Хајдучка вода,Hajdučka voda,"3101","3","70955",2020/07/17 09:50:58+02,POINT(418013.9275000002 4843688.327500001)
SRBRGI3101432,Врело,Vrelo,"3101","3","71072",2020/07/16 13:40:35+02,POINT(410742.3607000001 4781240.177200001)
SRBRGI3101433,Кроњ,Kronj,"3101","3","71188",2020/07/17 10:00:35+02,POINT(434810.66729999986 4775387.2063)
SRBRGI3101434,Студенац,Studenac,"3101","3","71188",2020/07/17 10:00:35+02,POINT(437254.5390999997 4772663.1668)
SRBRGI3101435,Бисер вода,Biser voda,"3101","3","70874",2017/02/01 01:00:00+01,POINT(448891.1317999996 4774708.081700001)
SRBRGI3101436,Чуњак,Čunjak,"3101","3","70874",2017/02/01 01:00:00+01,POINT(457317.59860000014 4775075.5887)
SRBRGI3101437,Водица,Vodica,"3101","2","71021",2020/07/17 10:00:35+02,POINT(454903.19489999954 4796760.1873)
SRBRGI3101438,Чесме,Česme,"3101","2","71021",2017/02/01 01:00:00+01,POINT(461260.0362 4795958.1973)
SRBRGI3101440,Јаворовица,Javorovica,"3101","4","90158",2017/02/01 01:00:00+01,POINT(480033.7109000003 4772277.3499)
SRBRGI3101441,Радовац,Radovac,"3101","3","90158",2017/02/01 01:00:00+01,POINT(489177.0674999999 4774316.7623)
SRBRGI3101442,Бела вода,Bela voda,"3101","4","90158",2020/07/16 13:40:35+02,POINT(493539.2308 4776388.132300001)
SRBRGI3101443,Зелена гора,Zelena gora,"3101","3","90158",2017/02/01 01:00:00+01,POINT(494287.76939999964 4774668.6588)
SRBRGI3101444,Штовна,Štovna,"3101","4","90158",2017/02/01 01:00:00+01,POINT(491421.6646999996 4771693.148600001)
SRBRGI3101445,Извор Лаба,Izvor Laba,"3101","4","90247",2020/07/16 13:40:35+02,POINT(497618.52109999955 4774457.975500001)
SRBRGI3101446,Финансијска вода,Finansijska voda,"3101","3","70688",2020/07/16 13:40:35+02,POINT(512082.21729999967 4771913.3179)
SRBRGI3101447,Корита,Korita,"3101","3","70467",2017/02/01 01:00:00+01,POINT(587433.1952999998 4775739.561799999)
SRBRGI3101448,Митров кладенац,Mitrov kladenac,"3101","3","70726",2017/02/01 01:00:00+01,POINT(583950.6102 4776487.4081)
SRBRGI3101449,Косматовац,Kosmatovac,"3101","3","70467",2017/02/01 01:00:00+01,POINT(596072.5198999997 4776343.210000001)
SRBRGI3101450,Бездан,Bezdan,"3101","4","70939",2020/07/16 13:40:35+02,POINT(626153.4552999996 4776749.552999999)
SRBRGI3101451,Мујин бунар,Mujin bunar,"3103","3","70939",2017/02/01 01:00:00+01,POINT(628304.9198000003 4776728.708699999)
SRBRGI3101452,Симонов бунар,Simonov bunar,"3103","3","70939",2017/02/01 01:00:00+01,POINT(627253.7281 4775575.9168)
SRBRGI3101453,Мали Породин,Mali Porodin,"3101","3","70505",2020/07/17 10:00:35+02,POINT(652082.8238000004 4771655.298699999)
SRBRGI3101454,Блато,Blato,"3101","3","70505",2020/07/17 10:00:35+02,POINT(657058.8421999998 4772388.7184999995)
SRBRGI3101455,Кладенци,Kladenci,"3103","4","70505",2017/02/01 01:00:00+01,POINT(648718.7063999996 4767614.7488)
SRBRGI3101456,Капавац,Kapavac,"3101","3","70726",2020/07/17 10:00:35+02,POINT(573214.3337000003 4768887.1942)
SRBRGI3101457,Милошева вода,Miloševa voda,"3101","3","70688",2020/07/16 13:40:35+02,POINT(531426.5883 4768597.2721)
SRBRGI3101458,Хајдучка чесма,Hajdučka česma,"3106","3","70688",2017/02/01 01:00:00+01,POINT(521210.2357000001 4766282.408600001)
SRBRGI3101459,Петрова вода,Petrova voda,"3101","3","70688",2020/07/17 07:58:40+02,POINT(512742.7396 4767579.0055)
SRBRGI3101460,Ханска вода,Hanska voda,"3101","3","70874",2017/02/01 01:00:00+01,POINT(468197.81620000023 4770298.7916)
SRBRGI3101461,Саставци,Sastavci,"3101","3","70874",2020/07/17 10:03:51+02,POINT(454562.7274000002 4770357.250499999)
SRBRGI3101462,Капавац,Kapavac,"3101","3","71188",2017/02/01 01:00:00+01,POINT(450823.12310000043 4769018.205800001)
SRBRGI3101463,Црвена вода,Crvena voda,"3101","3","71188",2020/07/17 10:03:51+02,POINT(438100.6721000001 4769675.090299999)
SRBRGI3101464,Поткаш,Potkaš,"3103","4","71072",2017/02/01 01:00:00+01,POINT(419765.0787000004 4766468.2787999995)
SRBRGI3101465,Жирачка чесма,Žiračka česma,"3106","3","71188",2017/02/01 01:00:00+01,POINT(445631.45859999955 4764242.4671)
SRBRGI3101466,Војничка вода,Vojnička voda,"3101","3","70688",2017/02/01 01:00:00+01,POINT(512803.01740000024 4764653.8949)
SRBRGI3101467,Троглав,Troglav,"3101","3","70998",2017/02/01 01:00:00+01,POINT(538479.2275999999 4762735.6620000005)
SRBRGI3101468,Селиште,Selište,"3101","3","70297",2017/02/01 01:00:00+01,POINT(553281.1072000004 4762878.8018)
SRBRGI3101469,Лозин кладенац,Lozin kladenac,"3101","3","70050",2020/07/17 10:03:51+02,POINT(603977.2300000004 4763622.026000001)
SRBRGI3101470,Комарички вир,Komarički vir,"3101","3","70050",2017/02/01 01:00:00+01,POINT(613065.9475999996 4764957.3726)
SRBRGI3101471,Ћирћино врело,Ćirćino vrelo,"3101","3","70050",2020/07/17 10:03:51+02,POINT(622956.9000000004 4763586.303400001)
SRBRGI3101472,Шопа,Šopa,"3101","3","70050",2017/02/01 01:00:00+01,POINT(622993.9278999995 4760818.751800001)
SRBRGI3101473,Врба,Vrba,"3101","3","70505",2017/02/01 01:00:00+01,POINT(624988.8902000003 4761096.5649999995)
SRBRGI3101474,Корита,Korita,"3101","3","70505",2017/02/01 01:00:00+01,POINT(628675.7341 4761207.690099999)
SRBRGI3101475,Ибриш,Ibriš,"3101","3","70297",2017/02/01 01:00:00+01,POINT(544972.1156000001 4757363.286599999)
SRBRGI3101476,Ледени извор,Ledeni izvor,"3101","3","70815",2020/07/17 10:03:51+02,POINT(543067.4099000003 4758300.955800001)
SRBRGI3101477,Зекова чесма,Zekova česma,"3106","4","90247",2017/02/01 01:00:00+01,POINT(519181.8036000002 4758470.5701)
SRBRGI3101478,Бероштак,Beroštak,"3101","3","71188",2020/07/17 10:03:51+02,POINT(449755.63829999976 4757272.091)
SRBRGI3101479,Капавац,Kapavac,"3101","3","71188",2017/02/01 01:00:00+01,POINT(444041.5741999997 4754616.112299999)
SRBRGI3101480,Мелковска чесма,Melkovska česma,"3106","3","71188",2017/02/01 01:00:00+01,POINT(446449.0226999996 4746651.608999999)
SRBRGI3101481,Соколова водица,Sokolova vodica,"3101","3","71188",2017/02/01 01:00:00+01,POINT(449408.3931999998 4746458.330399999)
SRBRGI3101482,Шиб,Šib,"3101","3","70815",2017/02/01 01:00:00+01,POINT(536128.4000000004 4745824.784399999)
SRBRGI3101483,Валошће,Valošće,"3101","3","70050",2017/02/01 01:00:00+01,POINT(627181.9596999995 4750050.1887)
SRBRGI3101484,Спомен-чесма,Spomen-česma,"3106","4","70726",2017/02/01 01:00:00+01,POINT(576907.3877999997 4744087.791300001)
SRBRGI3101485,Питулића бунари,Pitulića bunari,"3103","4","90107",2017/02/01 01:00:00+01,POINT(458588.65950000007 4745244.2874)
SRBRGI3101486,Кисела вода,Kisela voda,"3101","3","70815",2020/07/17 10:03:51+02,POINT(536998.6868000003 4738788.6259)
SRBRGI3101487,Врела,Vrela,"3101","4","90247",2017/02/01 01:00:00+01,POINT(506573.4852999998 4759919.411)
SRBRGI3101488,Појила,Pojila,"3101","4","90247",2017/02/01 01:00:00+01,POINT(520210.54980000015 4745997.761600001)
SRBRGI3101489,Крони и кућ,Kroni i kuć,"3101","4","90247",2017/02/01 01:00:00+01,POINT(522698.1673999997 4743940.622099999)
SRBRGI3101490,Шиник вода,Šinik voda,"3101","4","90247",2017/02/01 01:00:00+01,POINT(510581.3224999998 4742892.6996)
SRBRGI3101491,Хладни кладенац,Hladni kladenac,"3101","4","90298",2017/02/01 01:00:00+01,POINT(483346.7131000003 4747896.9385)
SRBRGI3101492,Кисела вода,Kisela voda,"3101","4","90298",2017/02/01 01:00:00+01,POINT(484564.9894000003 4743942.468)
SRBRGI3101493,Лескова,Leskova,"3101","4","90271",2020/07/17 07:59:52+02,POINT(487770.29009999987 4739135.393999999)
SRBRGI3101494,Радобраде,Radobrade,"3101","4","90271",2020/07/17 07:59:52+02,POINT(474163.67729999963 4741257.019300001)
SRBRGI3101495,Врело,Vrelo,"3101","4","90271",2020/07/16 13:40:35+02,POINT(473153.53029999975 4740551.015699999)
SRBRGI3101496,Добра вода,Dobra voda,"3101","4","90107",2020/07/16 13:40:35+02,POINT(467059.2834000001 4746828.845000001)
SRBRGI3101497,Пашина чесма,Pašina česma,"3106","4","90107",2017/02/01 01:00:00+01,POINT(464673.26740000024 4746051.5262)
SRBRGI3101498,Увор,Uvor,"3103","4","90107",2017/02/01 01:00:00+01,POINT(463243.7209000001 4747557.802200001)
SRBRGI3101499,Бела вода,Bela voda,"3101","4","90107",2017/02/01 01:00:00+01,POINT(465404.31269999966 4744095.9869)
SRBRGI3101500,Јавор,Javor,"3101","4","90107",2017/02/01 01:00:00+01,POINT(465195.33779999986 4744298.0952)
SRBRGI3101501,Буковац,Bukovac,"3101","4","90107",2017/02/01 01:00:00+01,POINT(452238.5031000003 4739501.253699999)
SRBRGI3101502,Лесковик,Leskovik,"3101","4","90107",2017/02/01 01:00:00+01,POINT(449925.24629999977 4736407.209899999)
SRBRGI3101503,Азова,Azova,"3101","4","90107",2017/02/01 01:00:00+01,POINT(447353.4912999999 4736352.705499999)
SRBRGI3101504,Бизјен,Bizjen,"3101","4","90107",2020/07/16 13:40:35+02,POINT(446908.1495000003 4737178.292199999)
SRBRGI3101505,Илиџа,Ilidža,"3101","4","90107",2020/07/17 08:02:22+02,POINT(449300.4841 4735813.3092)
SRBRGI3101506,Крони и Мађупит,Kroni i Mađupit,"3101","4","90239",2017/02/01 01:00:00+01,POINT(424363.9812000003 4735529.3167)
SRBRGI3101507,Врела е Мулинит,Vrela e Mulinit,"3101","4","90239",2017/02/01 01:00:00+01,POINT(436685.6453999998 4728870.9977)
SRBRGI3101508,Хајдучки кладенац,Hajdučki kladenac,"3101","4","90107",2017/02/01 01:00:00+01,POINT(461285.13069999963 4730948.3258)
SRBRGI3101509,Деспотов извор,Despotov izvor,"3101","4","90271",2020/07/16 13:40:35+02,POINT(494898.7966 4731345.367699999)
SRBRGI3101510,Студенац,Studenac,"3101","4","90026",2017/02/01 01:00:00+01,POINT(493379.3426000001 4732870.887399999)
SRBRGI3101511,Бела вода,Bela voda,"3101","3","90255",2017/02/01 01:00:00+01,POINT(486514.26970000006 4672718.823999999)
SRBRGI3101512,Незина чесма,Nezina česma,"3106","3","90255",2017/02/01 01:00:00+01,POINT(487698.6793999998 4674067.9372000005)
SRBRGI3101513,Потоци,Potoci,"3101","3","90328",2017/02/01 01:00:00+01,POINT(502959.21499999985 4670932.486)
SRBRGI3101514,Хајдучка чесма,Hajdučka česma,"3106","3","90115",2017/02/01 01:00:00+01,POINT(517624.8671000004 4666721.3693)
SRBRGI3101515,Врело,Vrelo,"3101","3","90280",2017/02/01 01:00:00+01,POINT(491554.59219999984 4677783.885199999)
SRBRGI3101516,Свети Спас,Sveti Spas,"3101","3","90280",2017/02/01 01:00:00+01,POINT(491632.1152999997 4683902.387)
SRBRGI3101517,Фатишова чесма,Fatišova česma,"3106","3","90255",2017/02/01 01:00:00+01,POINT(489172.5438000001 4677036.965)
SRBRGI3101518,Гура,Gura,"3101","3","90255",2020/07/17 08:02:22+02,POINT(466790.87689999957 4676376.043199999)
SRBRGI3101519,Гура,Gura,"3101","3","90085",2017/02/01 01:00:00+01,POINT(459576.9866000004 4684203.7480999995)
SRBRGI3101520,Крегза,Kregza,"3101","3","90085",2017/02/01 01:00:00+01,POINT(458131.0357999997 4685211.8126)
SRBRGI3101521,Крони и Маде,Kroni i Made,"3101","3","90085",2017/02/01 01:00:00+01,POINT(456903.47640000004 4682133.6163)
SRBRGI3101522,Бутин,Butin,"3101","3","90085",2017/02/01 01:00:00+01,POINT(457280.1341000004 4687771.926000001)
SRBRGI3101523,Крони и Шареникут,Kroni i Šarenikut,"3101","3","90301",2017/02/01 01:00:00+01,POINT(502614.1978000002 4687058.607899999)
SRBRGI3101524,Крони и Реџес,Kroni i Redžes,"3101","3","90301",2017/02/01 01:00:00+01,POINT(501566.97479999997 4691826.1446)
SRBRGI3101525,Крони и Бибес,Kroni i Bibes,"3101","3","90310",2020/07/16 13:40:35+02,POINT(499989.9172 4693169.505000001)
SRBRGI3101526,Леперевац,Leperevac,"3101","3","90018",2017/02/01 01:00:00+01,POINT(528803.3699000003 4693531.6521000005)
SRBRGI3101527,Девојачка чесма,Devojačka česma,"3106","4","90166",2017/02/01 01:00:00+01,POINT(519851.50850000046 4713941.438100001)
SRBRGI3101528,Шамак,Šamak,"3101","4","90263",2017/02/01 01:00:00+01,POINT(515133.4628999997 4713507.113)
SRBRGI3101529,Марково врело,Markovo vrelo,"3101","4","90166",2017/02/01 01:00:00+01,POINT(497836.60639999993 4707622.035700001)
SRBRGI3101530,Гургац,Gurgac,"3101","4","90034",2017/02/01 01:00:00+01,POINT(488604.28780000005 4711852.429400001)
SRBRGI3101531,Смрдан,Smrdan,"3101","4","90034",2017/02/01 01:00:00+01,POINT(484050.93180000037 4710352.5035)
SRBRGI3101532,Бајкоц,Bajkoc,"3103","4","90123",2017/02/01 01:00:00+01,POINT(481858.0883999998 4714478.900800001)
SRBRGI3101533,Хајдучка чесма,Hajdučka česma,"3106","4","90239",2017/02/01 01:00:00+01,POINT(452307.1042999998 4717028.507300001)
SRBRGI3101534,Пашина чесма,Pašina česma,"3106","4","90069",2017/02/01 01:00:00+01,POINT(425775.4106999999 4715334.2839)
SRBRGI3101535,Љићени и Тропојес,Ljićeni i Tropojes,"3101","4",,2017/02/01 01:00:00+01,POINT(425513.4726999998 4710794.025)
SRBRGI3101536,Крони и Лизит,Kroni i Lizit,"3101","4","90069",2017/02/01 01:00:00+01,POINT(429973.03369999956 4710516.2118)
SRBRGI3101537,Четврта чесма,Četvrta česma,"3106","4",,2017/02/01 01:00:00+01,POINT(432513.7934999997 4704399.827299999)
SRBRGI3101538,Крони и Демс,Kroni i Dems,"3101","4","90085",2017/02/01 01:00:00+01,POINT(454915.62210000027 4703582.7918)
SRBRGI3101539,Крони и Шеварит,Kroni i Ševarit,"3101","4","90212",2017/02/01 01:00:00+01,POINT(465368.98759999964 4699228.591)
SRBRGI3101540,Врела е Фтофт,Vrela e Ftoft,"3101","4","90166",2017/02/01 01:00:00+01,POINT(492613.94400000013 4706929.568399999)
SRBRGI3101541,Крони и Каљит,Kroni i Kaljit,"3101","4","90280",2017/02/01 01:00:00+01,POINT(488471.0899 4703354.2465)
SRBRGI3101542,Чесма,Česma,"3106","4","90301",2017/02/01 01:00:00+01,POINT(516746.5378999999 4698424.3281)
SRBRGI3101543,Барутна чесма,Barutna česma,"3106","4","90042",2017/02/01 01:00:00+01,POINT(527179.4018000001 4704609.5339)
SRBRGI3101544,Трајанац,Trajanac,"3101","4","90018",2017/02/01 01:00:00+01,POINT(531057.8750999998 4695450.3429000005)
SRBRGI3101545,Кисела вода,Kisela voda,"3101","4","90301",2017/02/01 01:00:00+01,POINT(510102.5636999998 4682720.112199999)
SRBRGI3101546,Царева вода,Careva voda,"3101","4","90280",2017/02/01 01:00:00+01,POINT(495893.57639999967 4680615.251)
SRBRGI3101547,Студенац,Studenac,"3101","4","90301",2017/02/01 01:00:00+01,POINT(506788.80260000005 4689946.752699999)
SRBRGI3101548,Бугарска чесма,Bugarska česma,"3106","4","90212",2017/02/01 01:00:00+01,POINT(471516.1140999999 4692340.2335)
SRBRGI3101549,Крони и Маде,Kroni i Made,"3101","4","90085",2020/07/16 13:40:35+02,POINT(459881.4378000004 4681753.215299999)
SRBRGI3101550,Гура и Бард,Gura i Bard,"3101","4","90085",2017/02/01 01:00:00+01,POINT(455924.1787999999 4680041.3561)
SRBRGI3101551,Прслина,Prslina,"3103","4","90255",2017/02/01 01:00:00+01,POINT(465055.5184000004 4666533.270199999)
SRBRGI3101552,Креви и Каљбит,Krevi i Kaljbit,"3101","4","90255",2017/02/01 01:00:00+01,POINT(469014.6710999999 4670634.552100001)
SRBRGI3101553,Студено врело,Studeno vrelo,"3101","4","90255",2017/02/01 01:00:00+01,POINT(479005.2374 4678157.6532000005)
SRBRGI3101554,Кајно корито,Kajno korito,"3101","4","90255",2017/02/01 01:00:00+01,POINT(485565.0060999999 4675573.2356)
SRBRGI3101555,Две чесме,Dve česme,"3101","4","90255",2017/02/01 01:00:00+01,POINT(487533.5100999996 4675200.1724)
SRBRGI3101556,Аран извор,Aran izvor,"3101","4","90255",2017/02/01 01:00:00+01,POINT(487363.51489999983 4674231.795499999)
SRBRGI3101557,Копане воде,Kopane vode,"3101","4","90255",2017/02/01 01:00:00+01,POINT(486279.3825000003 4673303.1061)
SRBRGI3101558,Бегов извор,Begov izvor,"3101","4","90255",2017/02/01 01:00:00+01,POINT(483960.0404000003 4672207.1997)
SRBRGI3101559,Студени кладенац,Studeni kladenac,"3101","2","90140",2017/02/01 01:00:00+01,POINT(545336.1129999999 4709386.310900001)
SRBRGI3101560,Милутиновац,Milutinovac,"3101","2","70939",2017/02/01 01:00:00+01,POINT(638640.2326999996 4793585.4092)
SRBRGI3101561,Вилан,Vilan,"3101","2","70939",2017/02/01 01:00:00+01,POINT(636028.7899000002 4793055.447799999)
SRBRGI3101562,Каменац,Kamenac,"3101","2","70939",2017/02/01 01:00:00+01,POINT(635549.3640000001 4793479.3111000005)
SRBRGI3101563,Додин кладенац,Dodin kladenac,"3101","2","70939",2017/02/01 01:00:00+01,POINT(623943.1283 4796028.047499999)
SRBRGI3101564,Чесма,Česma,"3106","2","70084",2017/02/01 01:00:00+01,POINT(611872.0186999999 4795281.1272)
SRBRGI3101565,Вир,Vir,"3101","3","70084",2020/07/17 09:55:15+02,POINT(596566.1080999998 4792482.6369)
SRBRGI3101566,Бањица,Banjica,"3101","2","71285",2020/07/17 09:55:15+02,POINT(593944.4929 4793525.6372)
SRBRGI3101567,Арнаутовица,Arnautovica,"3101","2","71285",2017/02/01 01:00:00+01,POINT(588962.2312000003 4794318.0419)
SRBRGI3101568,Ганина чесма,Ganina česma,"3106","2","71323",2017/02/01 01:00:00+01,POINT(573581.9713000003 4793312.0941)
SRBRGI3101569,Кршена чесма,Kršena česma,"3106","2","71323",2017/02/01 01:00:00+01,POINT(573424.8085000003 4792792.980599999)
SRBRGI3101570,Вељков бунар,Veljkov bunar,"3103","2","70823",2017/02/01 01:00:00+01,POINT(551849.5820000004 4793082.4353)
SRBRGI3101571,Текленовац,Teklenovac,"3101","2","70343",2017/02/01 01:00:00+01,POINT(502525.85830000043 4795100.151799999)
SRBRGI3101572,Добра вода,Dobra voda,"3101","2","70343",2017/02/01 01:00:00+01,POINT(495530.7901999997 4794814.4013)
SRBRGI3101573,Дражина вода,Dražina voda,"3101","2","71021",2017/02/01 01:00:00+01,POINT(484662.2143000001 4794439.750499999)
SRBRGI3101574,Чизмићка вода,Čizmićka voda,"3101","2","71021",2017/02/01 01:00:00+01,POINT(483369.98670000024 4794161.9375)
SRBRGI3101575,Чесме,Česme,"3101","2","71021",2020/07/16 13:40:35+02,POINT(461235.3548999997 4795906.915200001)
SRBRGI3101576,Корита,Korita,"3101","2","70874",2017/02/01 01:00:00+01,POINT(456476.8892000001 4792638.198999999)
SRBRGI3101577,Врело,Vrelo,"3101","2","70874",2020/07/16 13:40:35+02,POINT(450218.99120000005 4792468.5298)
SRBRGI3101578,Врела,Vrela,"3101","2","71021",2020/07/17 09:55:15+02,POINT(451303.2084999997 4793634.615800001)
SRBRGI3101579,Пандурска вода,Pandurska voda,"3101","2","71021",2020/07/16 13:40:35+02,POINT(450438.0103000002 4793365.8467)
SRBRGI3101580,Извори,Izvori,"3101","2","71021",2020/07/16 13:40:35+02,POINT(449688.92260000017 4793747.8050999995)
SRBRGI3101581,Извори,Izvori,"3101","2","71021",2017/02/01 01:00:00+01,POINT(449760.4277999997 4793761.3575)
SRBRGI3101582,Гњевине,Gnjevine,"3101","2","70980",2017/02/01 01:00:00+01,POINT(393462.27359999996 4795454.6942)
SRBRGI3101583,Бела вода,Bela voda,"3101","2","90255",2017/02/01 01:00:00+01,POINT(478664.15469999984 4670647.0001)
SRBRGI3101584,Мурсељова чесма,Murseljova česma,"3106","2","90255",2017/02/01 01:00:00+01,POINT(479377.47279999964 4670422.632999999)
SRBRGI3101585,Стојшец,Stojšec,"3101","2","90255",2017/02/01 01:00:00+01,POINT(485891.52749999985 4670233.1909)
SRBRGI3101586,Врбе,Vrbe,"3101","2","90255",2017/02/01 01:00:00+01,POINT(486156.1113999998 4669306.089)
SRBRGI3101587,Глугиш,Glugiš,"3101","2","90255",2017/02/01 01:00:00+01,POINT(485173.9760999996 4670118.890699999)
SRBRGI3101588,Рибник,Ribnik,"3101","2","90255",2017/02/01 01:00:00+01,POINT(486293.6950000003 4669469.072699999)
SRBRGI3101589,Пољаница,Poljanica,"3101","2","90255",2017/02/01 01:00:00+01,POINT(487973.8025000002 4670385.5912)
SRBRGI3101590,Вија,Vija,"3101","2","90255",2017/02/01 01:00:00+01,POINT(492741.60369999986 4668106.994999999)
SRBRGI3101591,Спанец,Spanec,"3101","2","90336",2017/02/01 01:00:00+01,POINT(467013.4336000001 4661139.443600001)
SRBRGI3101592,Махмутова чесма,Mahmutova česma,"3106","2","90336",2017/02/01 01:00:00+01,POINT(467136.2357999999 4653915.2458)
SRBRGI3101593,Стрејна вода,Strejna voda,"3101","2","90336",2017/02/01 01:00:00+01,POINT(466049.32519999985 4657637.2793000005)
SRBRGI3101594,Јефтинец,Jeftinec,"3101","2","90336",2017/02/01 01:00:00+01,POINT(465926.95519999973 4657445.456)
SRBRGI3101595,Студенци,Studenci,"3101","2","90336",2017/02/01 01:00:00+01,POINT(474327.8898 4652083.9286)
